pair,count,%,raw,raw%
bo,54,0.1080,1455996,0.1063
ib,53,0.1060,1446025,0.1056
rr,53,0.1060,1434630,0.1048
cc,53,0.1060,1426801,0.1042
fa,48,0.0960,1305757,0.0954
ds,48,0.0960,1295186,0.0946
sc,47,0.0940,1284912,0.0938
ay,47,0.0940,1275104,0.0931
ew,47,0.0940,1271144,0.0928
ui,47,0.0940,1265176,0.0924
ak,46,0.0920,1256028,0.0917
nu,46,0.0920,1249366,0.0913
pt,46,0.0920,1244470,0.0909
eq,46,0.0920,1241354,0.0907
ob,46,0.0920,1238298,0.0904
mu,45,0.0900,1228140,0.0897
ip,45,0.0900,1205853,0.0881
ms,44,0.0880,1195921,0.0873
gu,43,0.0860,1159013,0.0847
ki,42,0.0840,1139278,0.0832
nm,42,0.0840,1138744,0.0832
au,42,0.0840,1135380,0.0829
nn,41,0.0820,1099720,0.0803
hu,40,0.0800,1078880,0.0788
ug,39,0.0780,1053598,0.0770
pi,37,0.0740,1000650,0.0731
za,37,0.0740,995255,0.0727
xp,35,0.0700,954337,0.0697
pm,35,0.0700,952590,0.0696
rv,35,0.0700,933092,0.0682
ju,33,0.0660,895901,0.0654
rl,33,0.0660,893248,0.0652
aw,32,0.0640,850664,0.0621
ft,31,0.0620,850239,0.0621
gn,30,0.0600,843367,0.0616
ze,30,0.0600,839545,0.0613
ph,30,0.0600,834296,0.0609
ys,30,0.0600,827719,0.0605
sm,26,0.0520,734009,0.0536
dd,26,0.0520,733372,0.0536
tw,26,0.0520,733269,0.0536
cy,26,0.0520,731173,0.0534
vo,26,0.0520,713130,0.0521
oa,26,0.0520,712618,0.0520
br,25,0.0500,696116,0.0508
xt,25,0.0500,695668,0.0508
hr,25,0.0500,692546,0.0506
tl,24,0.0480,676991,0.0494
oi,24,0.0480,674311,0.0492
ye,24,0.0480,658766,0.0481
ny,23,0.0460,644819,0.0471
sy,23,0.0460,636821,0.0465
je,22,0.0440,619749,0.0453
ey,22,0.0440,614609,0.0449
tm,21,0.0420,589595,0.0431
eo,21,0.0420,585457,0.0428
ck,21,0.0420,584142,0.0427
bs,21,0.0420,575176,0.0420
sl,19,0.0380,543587,0.0397
fl,18,0.0360,494345,0.0361
ps,17,0.0340,482414,0.0352
rp,17,0.0340,467453,0.0341
dg,16,0.0320,457754,0.0334
jo,16,0.0320,453280,0.0331
eu,16,0.0320,451944,0.0330
eh,16,0.0320,448800,0.0328
gl,16,0.0320,446845,0.0326
gs,15,0.0300,434969,0.0318
eb,15,0.0300,421277,0.0308
hn,15,0.0300,415990,0.0304
nl,14,0.0280,393521,0.0287
ks,13,0.0260,370685,0.0271
dm,13,0.0260,368178,0.0269
xi,13,0.0260,365802,0.0267
gy,13,0.0260,364364,0.0266
mr,12,0.0240,353967,0.0259
lf,12,0.0240,340021,0.0248
yo,12,0.0240,337980,0.0247
xe,11,0.0220,327603,0.0239
lv,11,0.0220,325290,0.0238
nk,11,0.0220,324556,0.0237
dv,11,0.0220,322509,0.0236
oy,11,0.0220,319926,0.0234
ii,11,0.0220,305461,0.0223
sk,11,0.0220,302553,0.0221
bj,10,0.0200,297582,0.0217
dy,10,0.0200,287709,0.0210
ws,10,0.0200,285111,0.0208
rb,10,0.0200,274043,0.0200
wn,9,0.0180,272092,0.0199
ja,9,0.0180,272043,0.0199
ek,9,0.0180,261239,0.0191
iu,9,0.0180,254029,0.0186
bm,9,0.0180,253391,0.0185
gt,9,0.0180,252389,0.0184
ym,9,0.0180,249172,0.0182
xc,9,0.0180,246922,0.0180
ix,8,0.0160,244449,0.0179
oj,8,0.0160,242951,0.0177
ok,8,0.0160,242129,0.0177
cs,8,0.0160,234218,0.0171
nh,8,0.0160,232298,0.0170
tn,8,0.0160,218996,0.0160
dl,7,0.0140,210014,0.0153
my,7,0.0140,207032,0.0151
ka,7,0.0140,206040,0.0150
hm,7,0.0140,203135,0.0148
ik,7,0.0140,202821,0.0148
zi,7,0.0140,202760,0.0148
ae,7,0.0140,196331,0.0143
xa,7,0.0140,196304,0.0143
sr,7,0.0140,194919,0.0142
sf,7,0.0140,192643,0.0141
lc,7,0.0140,192494,0.0141
rf,6,0.0120,191429,0.0140
yi,6,0.0120,189984,0.0139
hs,6,0.0120,189335,0.0138
az,6,0.0120,184194,0.0135
rw,6,0.0120,183317,0.0134
tc,6,0.0120,180900,0.0132
aj,6,0.0120,174606,0.0128
oh,6,0.0120,173594,0.0127
oe,6,0.0120,172733,0.0126
yp,6,0.0120,170748,0.0125
fy,6,0.0120,167296,0.0122
kn,6,0.0120,165025,0.0121
uf,5,0.0100,156742,0.0114
gg,5,0.0100,152892,0.0112
ya,5,0.0100,152683,0.0112
ko,5,0.0100,152455,0.0111
hy,5,0.0100,151218,0.0110
ah,5,0.0100,145152,0.0106
ww,5,0.0100,144895,0.0106
bt,5,0.0100,139529,0.0102
sw,4,0.0080,133624,0.0098
sd,4,0.0080,130578,0.0095
lp,4,0.0080,126813,0.0093
dp,4,0.0080,118314,0.0086
aq,4,0.0080,115344,0.0084
nj,4,0.0080,113438,0.0083
ax,3,0.0060,109402,0.0080
wl,3,0.0060,107567,0.0079
lg,3,0.0060,98876,0.0072
hl,3,0.0060,98635,0.0072
lm,3,0.0060,96728,0.0071
hc,3,0.0060,85350,0.0062
wt,3,0.0060,83280,0.0061
xu,3,0.0060,82988,0.0061
ln,3,0.0060,82778,0.0060
dc,2,0.0040,81064,0.0059
gd,2,0.0040,80208,0.0059
yc,2,0.0040,78762,0.0058
cn,2,0.0040,77815,0.0057
sb,2,0.0040,77291,0.0056
lr,2,0.0040,75357,0.0055
sn,2,0.0040,74881,0.0055
np,2,0.0040,74513,0.0054
iq,2,0.0040,72424,0.0053
ji,2,0.0040,71526,0.0052
dj,2,0.0040,71125,0.0052
wr,2,0.0040,70172,0.0051
ox,2,0.0040,69335,0.0051
yr,2,0.0040,68946,0.0050
kh,2,0.0040,68939,0.0050
tp,2,0.0040,68601,0.0050
zo,2,0.0040,67670,0.0049
wp,2,0.0040,67116,0.0049
fg,2,0.0040,66327,0.0048
vu,2,0.0040,65483,0.0048
pd,2,0.0040,64409,0.0047
ao,2,0.0040,63258,0.0046
nr,2,0.0040,62619,0.0046
gm,2,0.0040,61756,0.0045
ij,2,0.0040,61732,0.0045
ku,2,0.0040,60076,0.0044
cd,2,0.0040,59664,0.0044
dq,2,0.0040,59320,0.0043
bb,2,0.0040,58716,0.0043
yl,2,0.0040,57906,0.0042
ez,2,0.0040,55897,0.0041
mn,1,0.0020,54439,0.0040
uk,1,0.0020,54307,0.0040
cp,1,0.0020,52610,0.0038
tf,1,0.0020,52540,0.0038
kl,1,0.0020,51741,0.0038
yu,1,0.0020,50577,0.0037
yn,1,0.0020,50310,0.0037
bp,1,0.0020,49500,0.0036
dn,1,0.0020,48385,0.0035
uo,1,0.0020,48272,0.0035
uv,1,0.0020,46961,0.0034
fp,1,0.0020,46515,0.0034
hd,1,0.0020,45678,0.0033
py,1,0.0020,45462,0.0033
kr,1,0.0020,44830,0.0033
ej,1,0.0020,44799,0.0033
cq,1,0.0020,42996,0.0031
tz,1,0.0020,42751,0.0031
bc,1,0.0020,42125,0.0031
dh,1,0.0020,41858,0.0031
lk,1,0.0020,40947,0.0030
dw,1,0.0020,40237,0.0029
lb,1,0.0020,39700,0.0029
pc,1,0.0020,39654,0.0029
uw,1,0.0020,38996,0.0028
fs,1,0.0020,38379,0.0028
ky,1,0.0020,38081,0.0028
oz,1,0.0020,37691,0.0028
ml,1,0.0020,37630,0.0027
lw,1,0.0020,36834,0.0027
kg,1,0.0020,36256,0.0026
kp,1,0.0020,36087,0.0026
rz,1,0.0020,36002,0.0026
nw,1,0.0020,34578,0.0025
rh,1,0.0020,33899,0.0025
nz,1,0.0020,33749,0.0025
wf,1,0.0020,33082,0.0024
zu,1,0.0020,32904,0.0024
ux,1,0.0020,32333,0.0024
bd,1,0.0020,31869,0.0023
db,1,0.0020,31486,0.0023
aa,1,0.0020,31454,0.0023
df,1,0.0020,31347,0.0023
nq,1,0.0020,30555,0.0022
hb,1,0.0020,30361,0.0022
cz,1,0.0020,30328,0.0022
yt,1,0.0020,29427,0.0021
fc,1,0.0020,28840,0.0021
xh,1,0.0020,28768,0.0021
qa,1,0.0020,28023,0.0020
iy,1,0.0020,27908,0.0020
sg,1,0.0020,27474,0.0020
cm,0,0.0000,27085,0.0020
ih,0,0.0000,25069,0.0018
mf,0,0.0000,24960,0.0018
xx,0,0.0000,24843,0.0018
uy,0,0.0000,24582,0.0018
uz,0,0.0000,24512,0.0018
wg,0,0.0000,23959,0.0017
md,0,0.0000,23470,0.0017
tb,0,0.0000,23452,0.0017
qi,0,0.0000,23194,0.0017
km,0,0.0000,22754,0.0017
