pair,count,%,raw,raw%
ph,53,0.1060,7708867,0.1040
dr,52,0.1040,7607820,0.1026
ft,51,0.1020,7553591,0.1019
og,51,0.1020,7440451,0.1003
ht,50,0.1000,7400356,0.0998
tl,50,0.1000,7390294,0.0997
nu,50,0.1000,7340808,0.0990
wn,49,0.0980,7247971,0.0977
jo,47,0.0940,6898082,0.0930
oa,46,0.0920,6784936,0.0915
tw,46,0.0920,6729819,0.0908
hr,46,0.0920,6684708,0.0901
hu,44,0.0880,6488812,0.0875
ny,44,0.0880,6425717,0.0867
pt,43,0.0860,6369724,0.0859
ob,43,0.0860,6250855,0.0843
oi,41,0.0820,6068282,0.0818
eo,41,0.0820,6021315,0.0812
ib,41,0.0820,5954433,0.0803
rv,41,0.0820,5939522,0.0801
ja,40,0.0800,5896908,0.0795
aw,40,0.0800,5823328,0.0785
ms,39,0.0780,5699366,0.0769
vo,39,0.0780,5643381,0.0761
gn,38,0.0760,5624194,0.0758
cc,38,0.0760,5522006,0.0745
ju,37,0.0740,5436341,0.0733
ka,37,0.0740,5382087,0.0726
ys,36,0.0720,5260062,0.0709
gl,36,0.0720,5242936,0.0707
ok,35,0.0700,5073737,0.0684
yo,33,0.0660,4873932,0.0657
fu,33,0.0660,4869013,0.0657
fl,33,0.0660,4861754,0.0656
sl,33,0.0660,4860870,0.0656
eb,31,0.0620,4491774,0.0606
iz,31,0.0620,4456907,0.0601
ks,30,0.0600,4417296,0.0596
ze,30,0.0600,4380438,0.0591
sm,28,0.0560,4101548,0.0553
ya,28,0.0560,4068454,0.0549
ps,28,0.0560,4063678,0.0548
nk,28,0.0560,4061981,0.0548
lm,27,0.0540,3944169,0.0532
gs,27,0.0540,3897628,0.0526
eu,27,0.0540,3855447,0.0520
je,26,0.0520,3705962,0.0500
sy,25,0.0500,3665072,0.0494
nf,25,0.0500,3645617,0.0492
sk,25,0.0500,3633269,0.0490
nl,24,0.0480,3468048,0.0468
ik,23,0.0460,3385436,0.0457
oy,23,0.0460,3294618,0.0444
dd,23,0.0460,3287763,0.0443
hn,22,0.0440,3150021,0.0425
nv,21,0.0420,3104373,0.0419
dy,21,0.0420,3082852,0.0416
rp,21,0.0420,3082576,0.0416
rb,21,0.0420,3030739,0.0409
tc,21,0.0420,3023583,0.0408
kn,21,0.0420,2997701,0.0404
lb,20,0.0400,2964208,0.0400
hy,20,0.0400,2948079,0.0398
oh,20,0.0400,2925008,0.0394
ah,20,0.0400,2914882,0.0393
ko,20,0.0400,2898482,0.0391
my,20,0.0400,2874912,0.0388
wr,20,0.0400,2874620,0.0388
ws,19,0.0380,2830800,0.0382
ae,18,0.0360,2726927,0.0368
za,18,0.0360,2725845,0.0368
xp,17,0.0340,2641490,0.0356
rf,17,0.0340,2632335,0.0355
cy,17,0.0340,2622540,0.0354
xt,17,0.0340,2611199,0.0352
bs,17,0.0340,2608085,0.0352
lf,17,0.0340,2586000,0.0349
xi,16,0.0320,2503198,0.0338
oe,16,0.0320,2501110,0.0337
az,16,0.0320,2459701,0.0332
yl,16,0.0320,2423738,0.0327
cs,16,0.0320,2408420,0.0325
lv,15,0.0300,2321153,0.0313
ek,15,0.0300,2273093,0.0307
nm,14,0.0280,2220836,0.0299
eq,14,0.0280,2216559,0.0299
dg,14,0.0280,2192367,0.0296
eh,14,0.0280,2181541,0.0294
dl,14,0.0280,2106798,0.0284
ix,13,0.0260,2069678,0.0279
sw,13,0.0260,2062900,0.0278
gy,13,0.0260,2040755,0.0275
ym,13,0.0260,1979486,0.0267
yi,13,0.0260,1954707,0.0264
zi,12,0.0240,1902597,0.0257
tm,12,0.0240,1899136,0.0256
tb,12,0.0240,1886454,0.0254
iu,12,0.0240,1875798,0.0253
aj,12,0.0240,1856606,0.0250
yn,12,0.0240,1781928,0.0240
ii,11,0.0220,1772271,0.0239
ox,11,0.0220,1718551,0.0232
uk,11,0.0220,1677256,0.0226
lp,11,0.0220,1666192,0.0225
yp,11,0.0220,1646572,0.0222
gg,10,0.0200,1571274,0.0212
hl,10,0.0200,1555727,0.0210
dm,10,0.0200,1546083,0.0209
xa,10,0.0200,1529812,0.0206
lk,10,0.0200,1519932,0.0205
bb,10,0.0200,1489053,0.0201
gt,9,0.0180,1389219,0.0187
xe,9,0.0180,1388885,0.0187
kl,9,0.0180,1379045,0.0186
ku,9,0.0180,1355071,0.0183
dv,8,0.0160,1326068,0.0179
ax,8,0.0160,1323124,0.0178
sb,8,0.0160,1286229,0.0173
uf,8,0.0160,1271079,0.0171
kh,8,0.0160,1270760,0.0171
ky,8,0.0160,1234751,0.0167
sf,8,0.0160,1228500,0.0166
rw,8,0.0160,1228108,0.0166
rh,8,0.0160,1226875,0.0165
nh,8,0.0160,1223022,0.0165
dw,8,0.0160,1211521,0.0163
ji,8,0.0160,1193720,0.0161
hm,8,0.0160,1192691,0.0161
yc,7,0.0140,1181122,0.0159
hs,7,0.0140,1180425,0.0159
nr,7,0.0140,1173839,0.0158
zo,7,0.0140,1136744,0.0153
aa,7,0.0140,1135832,0.0153
pm,7,0.0140,1116841,0.0151
sq,7,0.0140,1110073,0.0150
yr,7,0.0140,1097473,0.0148
mc,7,0.0140,1078598,0.0145
nb,7,0.0140,1065652,0.0144
sn,6,0.0120,1035035,0.0140
hw,6,0.0120,1031789,0.0139
nj,6,0.0120,1031226,0.0139
xc,6,0.0120,1008138,0.0136
tn,6,0.0120,989735,0.0133
lc,6,0.0120,977611,0.0132
lw,6,0.0120,971925,0.0131
kr,6,0.0120,950312,0.0128
ez,6,0.0120,948539,0.0128
oj,6,0.0120,944226,0.0127
yt,6,0.0120,942657,0.0127
dh,6,0.0120,937055,0.0126
km,6,0.0120,916708,0.0124
lg,6,0.0120,913087,0.0123
yd,6,0.0120,897179,0.0121
sr,6,0.0120,892099,0.0120
wl,6,0.0120,890358,0.0120
nz,5,0.0100,883609,0.0119
dn,5,0.0100,817667,0.0110
tz,5,0.0100,809541,0.0109
ao,5,0.0100,768591,0.0104
dc,5,0.0100,753621,0.0102
tv,5,0.0100,752542,0.0101
nw,4,0.0080,715375,0.0096
iq,4,0.0080,713710,0.0096
py,4,0.0080,699820,0.0094
bc,4,0.0080,689591,0.0093
vy,4,0.0080,679467,0.0092
yu,4,0.0080,678533,0.0092
mn,4,0.0080,671149,0.0091
lr,4,0.0080,640302,0.0086
hb,4,0.0080,609367,0.0082
tf,4,0.0080,606678,0.0082
bj,4,0.0080,601877,0.0081
gm,4,0.0080,596972,0.0081
gd,3,0.0060,591914,0.0080
uo,3,0.0060,574342,0.0077
mr,3,0.0060,542863,0.0073
zz,3,0.0060,537157,0.0072
sd,3,0.0060,535853,0.0072
yb,3,0.0060,535427,0.0072
hd,3,0.0060,531698,0.0072
ij,3,0.0060,523680,0.0071
oz,3,0.0060,508933,0.0069
bt,3,0.0060,504037,0.0068
cd,3,0.0060,500459,0.0067
fs,3,0.0060,481794,0.0065
uz,3,0.0060,476575,0.0064
df,3,0.0060,465962,0.0063
bh,3,0.0060,462761,0.0062
aq,3,0.0060,461725,0.0062
cq,3,0.0060,461048,0.0062
dt,3,0.0060,457682,0.0062
iy,3,0.0060,457567,0.0062
fy,3,0.0060,457151,0.0062
ux,3,0.0060,449286,0.0061
uv,3,0.0060,445485,0.0060
np,3,0.0060,445167,0.0060
gb,2,0.0040,438075,0.0059
zh,2,0.0040,432913,0.0058
uy,2,0.0040,427959,0.0058
ln,2,0.0040,427659,0.0058
ml,2,0.0040,421911,0.0057
wy,2,0.0040,414224,0.0056
zu,2,0.0040,413814,0.0056
xh,2,0.0040,390761,0.0053
ej,2,0.0040,388854,0.0052
lh,2,0.0040,385414,0.0052
dj,2,0.0040,385253,0.0052
db,2,0.0040,376146,0.0051
tp,2,0.0040,371270,0.0050
yw,2,0.0040,366887,0.0049
sv,2,0.0040,358411,0.0048
bm,2,0.0040,354945,0.0048
fc,2,0.0040,350414,0.0047
ih,2,0.0040,349310,0.0047
xo,2,0.0040,339782,0.0046
rz,2,0.0040,334374,0.0045
wt,2,0.0040,333224,0.0045
gw,2,0.0040,330963,0.0045
vs,2,0.0040,328418,0.0044
bd,2,0.0040,323562,0.0044
kg,2,0.0040,323487,0.0044
kw,2,0.0040,322724,0.0044
uh,2,0.0040,308607,0.0042
xu,2,0.0040,307617,0.0041
sg,2,0.0040,307434,0.0041
td,1,0.0020,296300,0.0040
cm,1,0.0020,295655,0.0040
cz,1,0.0020,287360,0.0039
kk,1,0.0020,278549,0.0038
kt,1,0.0020,277386,0.0037
md,1,0.0020,265685,0.0036
zy,1,0.0020,261060,0.0035
iw,1,0.0020,255187,0.0034
nq,1,0.0020,254262,0.0034
pc,1,0.0020,250633,0.0034
wd,1,0.0020,248398,0.0033
fm,1,0.0020,246949,0.0033
mt,1,0.0020,241741,0.0033
vu,1,0.0020,237725,0.0032
dp,1,0.0020,235364,0.0032
yg,1,0.0020,234736,0.0032
cb,1,0.0020,232764,0.0031
jr,1,0.0020,230755,0.0031
sz,1,0.0020,229110,0.0031
tg,1,0.0020,224053,0.0030
wk,1,0.0020,223190,0.0030
vr,1,0.0020,222162,0.0030
uj,1,0.0020,220273,0.0030
pd,1,0.0020,217742,0.0029
pb,1,0.0020,216681,0.0029
hp,1,0.0020,215981,0.0029
hc,1,0.0020,206740,0.0028
pg,1,0.0020,203974,0.0028
xf,1,0.0020,203831,0.0027
dq,1,0.0020,201297,0.0027
wb,1,0.0020,197896,0.0027
wc,1,0.0020,197521,0.0027
cn,1,0.0020,192577,0.0026
mf,1,0.0020,192196,0.0026
qi,1,0.0020,186480,0.0025
xy,1,0.0020,185870,0.0025
kb,1,0.0020,181266,0.0024
bn,1,0.0020,176876,0.0024
tk,1,0.0020,174097,0.0023
rq,1,0.0020,172472,0.0023
cg,1,0.0020,170853,0.0023
cp,1,0.0020,170789,0.0023
ww,1,0.0020,170730,0.0023
hf,1,0.0020,170370,0.0023
kf,1,0.0020,169496,0.0023
vd,1,0.0020,169057,0.0023
qa,1,0.0020,168193,0.0023
mw,1,0.0020,166072,0.0022
wf,1,0.0020,164261,0.0022
hk,1,0.0020,163026,0.0022
vl,1,0.0020,162781,0.0022
wm,1,0.0020,160692,0.0022
pn,1,0.0020,155335,0.0021
rj,1,0.0020,153203,0.0021
yz,1,0.0020,150229,0.0020
wu,1,0.0020,150205,0.0020
kp,1,0.0020,149828,0.0020
yk,1,0.0020,148489,0.0020
gf,0,0.0000,146892,0.0020
cf,0,0.0000,142031,0.0019
mh,0,0.0000,141886,0.0019
pf,0,0.0000,141198,0.0019
uw,0,0.0000,138864,0.0019
zl,0,0.0000,136966,0.0018
gc,0,0.0000,135902,0.0018
gp,0,0.0000,132846,0.0018
yf,0,0.0000,132414,0.0018
fg,0,0.0000,130206,0.0018
fb,0,0.0000,130157,0.0018
mg,0,0.0000,123299,0.0017
oq,0,0.0000,122669,0.0017
lz,0,0.0000,121882,0.0016
dz,0,0.0000,120615,0.0016
kd,0,0.0000,119992,0.0016
bw,0,0.0000,119425,0.0016
pk,0,0.0000,117270,0.0016
px,0,0.0000,117222,0.0016
nx,0,0.0000,116372,0.0016
hv,0,0.0000,115059,0.0016
lj,0,0.0000,114122,0.0015
vc,0,0.0000,113299,0.0015
xx,0,0.0000,101160,0.0014
wp,0,0.0000,100454,0.0014
fn,0,0.0000,99910,0.0013
yh,0,0.0000,98363,0.0013
bf,0,0.0000,97934,0.0013
uu,0,0.0000,96258,0.0013
mk,0,0.0000,92405,0.0012
bg,0,0.0000,91952,0.0012
hh,0,0.0000,91851,0.0012
zb,0,0.0000,89252,0.0012
hq,0,0.0000,86417,0.0012
pw,0,0.0000,85965,0.0012
yv,0,0.0000,84939,0.0011
gk,0,0.0000,83293,0.0011
zn,0,0.0000,83068,0.0011
zm,0,0.0000,82911,0.0011
jp,0,0.0000,78703,0.0011
vn,0,0.0000,78702,0.0011
mv,0,0.0000,77521,0.0010
yy,0,0.0000,77201,0.0010
dk,0,0.0000,76932,0.0010
kv,0,0.0000,76034,0.0010
qm,0,0.0000,75188,0.0010
