pair,count,%,raw,raw%
eq,80,0.08000,3481,0.07910
gi,79,0.07900,3466,0.07876
yt,79,0.07900,3464,0.07871
og,78,0.07800,3432,0.07799
bi,78,0.07800,3420,0.07771
sk,78,0.07800,3415,0.07760
br,78,0.07800,3412,0.07753
oi,76,0.07600,3344,0.07599
rf,76,0.07600,3344,0.07599
fu,74,0.07400,3252,0.07390
oa,74,0.07400,3223,0.07324
cc,71,0.07100,3106,0.07058
ey,71,0.07100,3085,0.07010
gn,70,0.07000,3065,0.06965
ft,70,0.07000,3058,0.06949
gs,67,0.06700,2923,0.06642
ga,66,0.06600,2889,0.06565
my,66,0.06600,2886,0.06558
ws,66,0.06600,2877,0.06537
tf,66,0.06600,2873,0.06528
dl,65,0.06500,2821,0.06410
oj,61,0.06100,2672,0.06072
ps,59,0.05900,2554,0.05804
vo,58,0.05800,2517,0.05719
ak,57,0.05700,2504,0.05690
mu,57,0.05700,2485,0.05647
nn,57,0.05700,2480,0.05635
za,56,0.05600,2427,0.05515
ht,55,0.05500,2408,0.05472
yn,55,0.05500,2386,0.05422
ms,55,0.05500,2385,0.05420
ug,55,0.05500,2385,0.05420
ok,54,0.05400,2360,0.05363
ks,54,0.05400,2350,0.05340
af,54,0.05400,2335,0.05306
ym,53,0.05300,2328,0.05290
ki,53,0.05300,2323,0.05279
js,53,0.05300,2313,0.05256
gh,51,0.05100,2218,0.05040
tl,50,0.05000,2186,0.04967
np,50,0.05000,2178,0.04949
fl,50,0.05000,2176,0.04945
eb,50,0.05000,2171,0.04933
ml,49,0.04900,2148,0.04881
gl,48,0.04800,2111,0.04797
tw,48,0.04800,2101,0.04774
cs,46,0.04600,2024,0.04599
xm,46,0.04600,1997,0.04538
aa,45,0.04500,1970,0.04476
ka,44,0.04400,1915,0.04352
sd,44,0.04400,1914,0.04349
ny,43,0.04300,1889,0.04292
rl,42,0.04200,1844,0.04190
xe,42,0.04200,1839,0.04179
yl,39,0.03900,1713,0.03893
gc,39,0.03900,1691,0.03843
go,38,0.03800,1644,0.03736
sl,37,0.03700,1627,0.03697
dk,37,0.03700,1621,0.03683
bs,37,0.03700,1608,0.03654
wn,37,0.03700,1601,0.03638
xx,36,0.03600,1579,0.03588
ix,36,0.03600,1562,0.03549
gg,36,0.03600,1553,0.03529
rp,35,0.03500,1537,0.03493
fy,34,0.03400,1464,0.03327
eo,33,0.03300,1435,0.03261
ye,32,0.03200,1383,0.03143
oe,31,0.03100,1321,0.03002
dr,30,0.03000,1283,0.02915
eh,29,0.02900,1235,0.02806
uf,27,0.02700,1182,0.02686
nm,26,0.02600,1141,0.02593
rb,26,0.02600,1134,0.02577
ph,26,0.02600,1103,0.02506
sn,25,0.02500,1081,0.02456
tv,23,0.02300,1055,0.02397
ax,23,0.02300,1030,0.02341
dt,22,0.02200,985,0.02238
oy,22,0.02200,970,0.02204
xi,21,0.02100,929,0.02111
lr,20,0.02000,923,0.02097
lp,20,0.02000,894,0.02031
eu,19,0.01900,847,0.01925
gt,19,0.01900,847,0.01925
cy,18,0.01800,836,0.01900
dc,18,0.01800,814,0.01850
yi,18,0.01800,793,0.01802
tm,17,0.01700,789,0.01793
lf,16,0.01600,743,0.01688
bc,16,0.01600,738,0.01677
lv,16,0.01600,732,0.01663
dy,16,0.01600,724,0.01645
sw,16,0.01600,722,0.01641
sf,16,0.01600,719,0.01634
pn,16,0.01600,710,0.01613
sm,16,0.01600,710,0.01613
pd,15,0.01500,699,0.01588
nb,15,0.01500,691,0.01570
nh,15,0.01500,673,0.01529
fs,15,0.01500,671,0.01525
nk,14,0.01400,657,0.01493
lb,14,0.01400,651,0.01479
td,14,0.01400,650,0.01477
nq,14,0.01400,634,0.01441
ln,14,0.01400,617,0.01402
lc,13,0.01300,591,0.01343
mt,13,0.01300,581,0.01320
sb,13,0.01300,581,0.01320
zi,13,0.01300,581,0.01320
aw,13,0.01300,573,0.01302
ik,12,0.01200,566,0.01286
yz,12,0.01200,554,0.01259
tb,12,0.01200,530,0.01204
kr,11,0.01100,522,0.01186
rw,11,0.01100,517,0.01175
db,11,0.01100,512,0.01163
hu,11,0.01100,511,0.01161
jo,11,0.01100,511,0.01161
hs,11,0.01100,507,0.01152
ek,10,0.01000,484,0.01100
dn,10,0.01000,476,0.01082
yw,10,0.01000,473,0.01075
sq,10,0.01000,469,0.01066
ju,10,0.01000,464,0.01054
yy,10,0.01000,453,0.01029
fm,10,0.01000,446,0.01013
kn,9,0.00900,438,0.00995
yv,9,0.00900,434,0.00986
yc,9,0.00900,430,0.00977
pc,9,0.00900,426,0.00968
xo,9,0.00900,422,0.00959
kt,9,0.00900,408,0.00927
pm,9,0.00900,405,0.00920
az,9,0.00900,402,0.00913
dp,8,0.00800,383,0.00870
hy,8,0.00800,382,0.00868
sr,8,0.00800,373,0.00848
ux,8,0.00800,373,0.00848
df,8,0.00800,368,0.00836
lg,8,0.00800,368,0.00836
ae,8,0.00800,366,0.00832
ya,8,0.00800,363,0.00825
lw,8,0.00800,362,0.00823
yg,8,0.00800,359,0.00816
vb,7,0.00700,352,0.00800
gb,7,0.00700,351,0.00798
ej,7,0.00700,349,0.00793
gm,7,0.00700,344,0.00782
nr,7,0.00700,340,0.00773
cp,7,0.00700,336,0.00764
py,7,0.00700,333,0.00757
ox,7,0.00700,332,0.00754
xs,7,0.00700,331,0.00752
ql,7,0.00700,329,0.00748
yf,7,0.00700,329,0.00748
tk,7,0.00700,327,0.00743
tx,7,0.00700,314,0.00714
zo,7,0.00700,310,0.00704
yr,6,0.00600,304,0.00691
nw,6,0.00600,302,0.00686
wt,6,0.00600,292,0.00664
dv,6,0.00600,287,0.00652
ji,6,0.00600,279,0.00634
mv,6,0.00600,276,0.00627
vc,6,0.00600,276,0.00627
ww,6,0.00600,276,0.00627
cd,5,0.00500,264,0.00600
yd,5,0.00500,264,0.00600
hm,5,0.00500,260,0.00591
mn,5,0.00500,258,0.00586
nj,5,0.00500,256,0.00582
bd,5,0.00500,255,0.00579
hh,5,0.00500,255,0.00579
kb,5,0.00500,253,0.00575
iu,5,0.00500,251,0.00570
kc,5,0.00500,251,0.00570
hn,5,0.00500,243,0.00552
ez,5,0.00500,241,0.00548
iq,5,0.00500,231,0.00525
ko,5,0.00500,228,0.00518
bt,4,0.00400,220,0.00500
mr,4,0.00400,219,0.00498
kg,4,0.00400,218,0.00495
vu,4,0.00400,217,0.00493
md,4,0.00400,212,0.00482
oh,4,0.00400,208,0.00473
pw,4,0.00400,204,0.00464
dm,4,0.00400,201,0.00457
cm,4,0.00400,200,0.00454
bb,4,0.00400,197,0.00448
cn,4,0.00400,196,0.00445
wc,4,0.00400,196,0.00445
fc,4,0.00400,195,0.00443
pf,4,0.00400,194,0.00441
ja,4,0.00400,190,0.00432
ii,4,0.00400,184,0.00418
yb,4,0.00400,181,0.00411
uo,4,0.00400,178,0.00404
wl,4,0.00400,177,0.00402
dw,3,0.00300,173,0.00393
zu,3,0.00300,172,0.00391
sv,3,0.00300,168,0.00382
mc,3,0.00300,164,0.00373
rh,3,0.00300,163,0.00370
aj,3,0.00300,159,0.00361
ah,3,0.00300,157,0.00357
lm,3,0.00300,155,0.00352
gp,3,0.00300,150,0.00341
hc,3,0.00300,150,0.00341
mg,3,0.00300,149,0.00339
xu,3,0.00300,149,0.00339
zy,3,0.00300,148,0.00336
cf,3,0.00300,147,0.00334
mw,3,0.00300,146,0.00332
wb,3,0.00300,146,0.00332
lk,3,0.00300,145,0.00329
pk,3,0.00300,145,0.00329
kl,3,0.00300,144,0.00327
wp,3,0.00300,141,0.00320
hd,3,0.00300,134,0.00304
ih,3,0.00300,134,0.00304
dg,2,0.00200,130,0.00295
gf,2,0.00200,126,0.00286
xv,2,0.00200,126,0.00286
hp,2,0.00200,121,0.00275
gw,2,0.00200,120,0.00273
dj,2,0.00200,119,0.00270
sg,2,0.00200,116,0.00264
cw,2,0.00200,115,0.00261
pg,2,0.00200,114,0.00259
kp,2,0.00200,113,0.00257
kf,2,0.00200,111,0.00252
mf,2,0.00200,111,0.00252
kd,2,0.00200,110,0.00250
pb,2,0.00200,104,0.00236
fn,2,0.00200,101,0.00230
gv,2,0.00200,101,0.00230
ku,2,0.00200,101,0.00230
xy,2,0.00200,95,0.00216
sx,2,0.00200,93,0.00211
fb,2,0.00200,91,0.00207
dx,1,0.00100,86,0.00195
gd,1,0.00100,86,0.00195
bg,1,0.00100,82,0.00186
bp,1,0.00100,82,0.00186
wd,1,0.00100,82,0.00186
zz,1,0.00100,82,0.00186
bf,1,0.00100,81,0.00184
fw,1,0.00100,80,0.00182
gy,1,0.00100,80,0.00182
ao,1,0.00100,76,0.00173
vs,1,0.00100,76,0.00173
dh,1,0.00100,75,0.00170
fx,1,0.00100,75,0.00170
tg,1,0.00100,75,0.00170
cb,1,0.00100,70,0.00159
fd,1,0.00100,69,0.00157
hw,1,0.00100,69,0.00157
xr,1,0.00100,66,0.00150
yu,1,0.00100,66,0.00150
hl,1,0.00100,65,0.00148
rz,1,0.00100,65,0.00148
hb,1,0.00100,60,0.00136
wm,1,0.00100,60,0.00136
nx,1,0.00100,56,0.00127
tz,1,0.00100,55,0.00125
fp,1,0.00100,53,0.00120
sz,1,0.00100,52,0.00118
tj,1,0.00100,52,0.00118
bn,1,0.00100,51,0.00116
yq,1,0.00100,51,0.00116
zt,1,0.00100,49,0.00111
xd,1,0.00100,48,0.00109
ij,1,0.00100,47,0.00107
wf,1,0.00100,47,0.00107
wv,1,0.00100,47,0.00107
yh,1,0.00100,47,0.00107
vm,1,0.00100,46,0.00105
lh,0,0.00000,43,0.00098
xn,0,0.00000,39,0.00089
vt,0,0.00000,38,0.00086
qd,0,0.00000,37,0.00084
kv,0,0.00000,36,0.00082
gz,0,0.00000,35,0.00080
kw,0,0.00000,35,0.00080
wg,0,0.00000,34,0.00077
bm,0,0.00000,33,0.00075
fv,0,0.00000,33,0.00075
lq,0,0.00000,32,0.00073
qt,0,0.00000,32,0.00073
cq,0,0.00000,31,0.00070
uw,0,0.00000,31,0.00070
xb,0,0.00000,31,0.00070
gk,0,0.00000,30,0.00068
pv,0,0.00000,29,0.00066
rx,0,0.00000,29,0.00066
nz,0,0.00000,28,0.00064
gx,0,0.00000,27,0.00061
jr,0,0.00000,26,0.00059
kj,0,0.00000,26,0.00059
xl,0,0.00000,26,0.00059
wk,0,0.00000,25,0.00057
jp,0,0.00000,23,0.00052
hf,0,0.00000,22,0.00050
yk,0,0.00000,22,0.00050
bv,0,0.00000,21,0.00048
cx,0,0.00000,20,0.00045
lz,0,0.00000,20,0.00045
bh,0,0.00000,19,0.00043
bk,0,0.00000,19,0.00043
jt,0,0.00000,19,0.00043
mx,0,0.00000,19,0.00043
tq,0,0.00000,19,0.00043
xh,0,0.00000,18,0.00041
km,0,0.00000,17,0.00039
vp,0,0.00000,17,0.00039
jn,0,0.00000,15,0.00034
mh,0,0.00000,15,0.00034
mk,0,0.00000,14,0.00032
wx,0,0.00000,14,0.00032
xf,0,0.00000,14,0.00032
cj,0,0.00000,13,0.00030
qe,0,0.00000,13,0.00030
qr,0,0.00000,13,0.00030
zs,0,0.00000,12,0.00027
aq,0,0.00000,11,0.00025
cv,0,0.00000,11,0.00025
dz,0,0.00000,11,0.00025
jk,0,0.00000,11,0.00025
fk,0,0.00000,10,0.00023
uv,0,0.00000,10,0.00023
wy,0,0.00000,10,0.00023
bw,0,0.00000,9,0.00020
jc,0,0.00000,9,0.00020
jm,0,0.00000,9,0.00020
rq,0,0.00000,9,0.00020
vr,0,0.00000,9,0.00020
wu,0,0.00000,9,0.00020
zl,0,0.00000,9,0.00020
bx,0,0.00000,8,0.00018
pj,0,0.00000,8,0.00018
cg,0,0.00000,7,0.00016
lj,0,0.00000,7,0.00016
sj,0,0.00000,7,0.00016
iw,0,0.00000,6,0.00014
jb,0,0.00000,6,0.00014
kh,0,0.00000,6,0.00014
mj,0,0.00000,6,0.00014
uj,0,0.00000,6,0.00014
hg,0,0.00000,5,0.00011
hk,0,0.00000,5,0.00011
vd,0,0.00000,5,0.00011
vy,0,0.00000,5,0.00011
zh,0,0.00000,5,0.00011
zp,0,0.00000,5,0.00011
