pair,count,%,raw,raw%
ft,63,0.06300,850239,0.06210
gn,62,0.06200,843367,0.06160
ze,62,0.06200,839545,0.06132
ph,61,0.06100,834296,0.06093
ys,61,0.06100,827719,0.06045
sm,54,0.05400,734009,0.05361
dd,54,0.05400,733372,0.05356
tw,54,0.05400,733269,0.05356
cy,54,0.05400,731173,0.05340
vo,53,0.05300,713130,0.05209
oa,53,0.05300,712618,0.05205
br,51,0.05100,696116,0.05084
xt,51,0.05100,695668,0.05081
hr,51,0.05100,692546,0.05058
tl,50,0.05000,676991,0.04945
oi,50,0.05000,674311,0.04925
ye,49,0.04900,658766,0.04811
ny,48,0.04800,644819,0.04710
sy,47,0.04700,636821,0.04651
je,46,0.04600,619749,0.04526
ey,45,0.04500,614609,0.04489
tm,44,0.04400,589595,0.04306
eo,43,0.04300,585457,0.04276
ck,43,0.04300,584142,0.04266
bs,43,0.04300,575176,0.04201
sl,40,0.04000,543587,0.03970
fl,37,0.03700,494345,0.03611
ps,36,0.03600,482414,0.03523
rp,35,0.03500,467453,0.03414
dg,34,0.03400,457754,0.03343
jo,34,0.03400,453280,0.03311
eu,34,0.03400,451944,0.03301
eh,33,0.03300,448800,0.03278
gl,33,0.03300,446845,0.03264
gs,32,0.03200,434969,0.03177
eb,31,0.03100,421277,0.03077
hn,31,0.03100,415990,0.03038
nl,28,0.02800,393521,0.02874
ks,27,0.02700,370685,0.02707
dm,26,0.02600,368178,0.02689
xi,26,0.02600,365802,0.02672
gy,26,0.02600,364364,0.02661
mr,25,0.02500,353967,0.02585
lf,24,0.02400,340021,0.02483
yo,24,0.02400,337980,0.02469
xe,23,0.02300,327603,0.02393
lv,23,0.02300,325290,0.02376
nk,23,0.02300,324556,0.02370
dv,23,0.02300,322509,0.02356
oy,23,0.02300,319926,0.02337
ii,22,0.02200,305461,0.02231
sk,22,0.02200,302553,0.02210
bj,21,0.02100,297582,0.02173
dy,21,0.02100,287709,0.02101
ws,20,0.02000,285111,0.02082
rb,20,0.02000,274043,0.02002
wn,19,0.01900,272092,0.01987
ja,19,0.01900,272043,0.01987
ek,19,0.01900,261239,0.01908
iu,18,0.01800,254029,0.01855
bm,18,0.01800,253391,0.01851
gt,18,0.01800,252389,0.01843
ym,18,0.01800,249172,0.01820
xc,18,0.01800,246922,0.01803
ix,17,0.01700,244449,0.01785
oj,17,0.01700,242951,0.01774
ok,17,0.01700,242129,0.01768
cs,17,0.01700,234218,0.01711
nh,16,0.01600,232298,0.01697
tn,15,0.01500,218996,0.01599
dl,15,0.01500,210014,0.01534
my,15,0.01500,207032,0.01512
ka,15,0.01500,206040,0.01505
hm,14,0.01400,203135,0.01484
ik,14,0.01400,202821,0.01481
zi,14,0.01400,202760,0.01481
ae,14,0.01400,196331,0.01434
xa,14,0.01400,196304,0.01434
sr,14,0.01400,194919,0.01424
sf,14,0.01400,192643,0.01407
lc,14,0.01400,192494,0.01406
rf,13,0.01300,191429,0.01398
yi,13,0.01300,189984,0.01388
hs,13,0.01300,189335,0.01383
az,13,0.01300,184194,0.01345
rw,13,0.01300,183317,0.01339
tc,13,0.01300,180900,0.01321
aj,12,0.01200,174606,0.01275
oh,12,0.01200,173594,0.01268
oe,12,0.01200,172733,0.01262
yp,12,0.01200,170748,0.01247
fy,12,0.01200,167296,0.01222
kn,12,0.01200,165025,0.01205
uf,11,0.01100,156742,0.01145
gg,11,0.01100,152892,0.01117
ya,11,0.01100,152683,0.01115
ko,11,0.01100,152455,0.01113
hy,11,0.01100,151218,0.01104
ah,10,0.01000,145152,0.01060
ww,10,0.01000,144895,0.01058
bt,10,0.01000,139529,0.01019
sw,9,0.00900,133624,0.00976
sd,9,0.00900,130578,0.00954
lp,9,0.00900,126813,0.00926
dp,8,0.00800,118314,0.00864
aq,8,0.00800,115344,0.00842
nj,8,0.00800,113438,0.00829
ax,7,0.00700,109402,0.00799
wl,7,0.00700,107567,0.00786
lg,7,0.00700,98876,0.00722
hl,7,0.00700,98635,0.00720
lm,7,0.00700,96728,0.00706
hc,6,0.00600,85350,0.00623
wt,6,0.00600,83280,0.00608
xu,6,0.00600,82988,0.00606
ln,6,0.00600,82778,0.00605
dc,5,0.00500,81064,0.00592
gd,5,0.00500,80208,0.00586
yc,5,0.00500,78762,0.00575
cn,5,0.00500,77815,0.00568
sb,5,0.00500,77291,0.00565
lr,5,0.00500,75357,0.00550
sn,5,0.00500,74881,0.00547
np,5,0.00500,74513,0.00544
iq,5,0.00500,72424,0.00529
ji,5,0.00500,71526,0.00522
dj,5,0.00500,71125,0.00519
wr,5,0.00500,70172,0.00513
ox,5,0.00500,69335,0.00506
yr,5,0.00500,68946,0.00504
kh,5,0.00500,68939,0.00504
tp,5,0.00500,68601,0.00501
zo,4,0.00400,67670,0.00494
wp,4,0.00400,67116,0.00490
fg,4,0.00400,66327,0.00484
vu,4,0.00400,65483,0.00478
pd,4,0.00400,64409,0.00470
ao,4,0.00400,63258,0.00462
nr,4,0.00400,62619,0.00457
gm,4,0.00400,61756,0.00451
ij,4,0.00400,61732,0.00451
ku,4,0.00400,60076,0.00439
cd,4,0.00400,59664,0.00436
dq,4,0.00400,59320,0.00433
bb,4,0.00400,58716,0.00429
yl,4,0.00400,57906,0.00423
ez,4,0.00400,55897,0.00408
mn,3,0.00300,54439,0.00398
uk,3,0.00300,54307,0.00397
cp,3,0.00300,52610,0.00384
tf,3,0.00300,52540,0.00384
kl,3,0.00300,51741,0.00378
yu,3,0.00300,50577,0.00369
yn,3,0.00300,50310,0.00367
bp,3,0.00300,49500,0.00362
dn,3,0.00300,48385,0.00353
uo,3,0.00300,48272,0.00353
uv,3,0.00300,46961,0.00343
fp,3,0.00300,46515,0.00340
hd,3,0.00300,45678,0.00334
py,3,0.00300,45462,0.00332
kr,3,0.00300,44830,0.00327
