pair,count,%,raw,raw%
ps,145,0.14500,4612,0.14415
pl,144,0.14400,4578,0.14309
eg,143,0.14300,4553,0.14231
os,141,0.14100,4511,0.14099
wo,140,0.14000,4474,0.13984
rk,138,0.13800,4401,0.13756
ly,138,0.13800,4390,0.13721
ho,136,0.13600,4335,0.13549
qu,134,0.13400,4282,0.13384
du,132,0.13200,4193,0.13105
ks,128,0.12800,4092,0.12790
gi,122,0.12200,3894,0.12171
tt,122,0.12200,3880,0.12127
fa,121,0.12100,3849,0.12030
fs,121,0.12100,3846,0.12021
wh,120,0.12000,3838,0.11996
iv,119,0.11900,3784,0.11827
dd,118,0.11800,3767,0.11774
tc,116,0.11600,3705,0.11580
ay,110,0.11000,3504,0.10952
av,109,0.10900,3479,0.10874
rd,106,0.10600,3389,0.10593
cs,105,0.10500,3344,0.10452
mm,103,0.10300,3277,0.10242
bi,102,0.10200,3262,0.10196
ov,101,0.10100,3211,0.10036
ux,100,0.10000,3196,0.09989
cr,100,0.10000,3181,0.09942
dr,100,0.10000,3181,0.09942
eu,100,0.10000,3175,0.09924
ds,100,0.10000,3169,0.09905
nr,96,0.09600,3051,0.09536
go,95,0.09500,3039,0.09499
ew,93,0.09300,2973,0.09292
mb,93,0.09300,2949,0.09217
og,92,0.09200,2917,0.09117
rf,89,0.08900,2847,0.08898
db,88,0.08800,2815,0.08798
yp,88,0.08800,2806,0.08770
ax,88,0.08800,2804,0.08764
ip,88,0.08800,2796,0.08739
rm,87,0.08700,2782,0.08695
ug,86,0.08600,2751,0.08598
kd,85,0.08500,2700,0.08439
br,84,0.08400,2686,0.08395
xp,84,0.08400,2671,0.08348
rg,84,0.08400,2656,0.08301
ci,83,0.08300,2651,0.08286
gh,83,0.08300,2642,0.08258
tl,83,0.08300,2629,0.08217
ym,80,0.08000,2547,0.07961
cg,79,0.07900,2496,0.07801
cc,78,0.07800,2495,0.07798
ui,77,0.07700,2453,0.07667
eo,77,0.07700,2448,0.07651
ms,77,0.07700,2442,0.07633
nv,75,0.07500,2371,0.07411
ei,74,0.07400,2362,0.07383
pp,74,0.07400,2358,0.07370
vi,73,0.07300,2333,0.07292
wr,72,0.07200,2295,0.07173
ib,72,0.07200,2274,0.07108
oa,71,0.07100,2264,0.07076
bp,71,0.07100,2240,0.07001
ia,69,0.06900,2198,0.06870
ub,68,0.06800,2146,0.06707
tp,67,0.06700,2138,0.06682
ki,67,0.06700,2127,0.06648
pd,65,0.06500,2074,0.06482
eb,63,0.06300,2009,0.06279
tx,63,0.06300,1986,0.06207
tk,62,0.06200,1958,0.06120
by,60,0.06000,1911,0.05973
nn,59,0.05900,1864,0.05826
sl,58,0.05800,1843,0.05760
pf,58,0.05800,1840,0.05751
ey,58,0.05800,1824,0.05701
kp,57,0.05700,1813,0.05667
sn,57,0.05700,1812,0.05664
af,55,0.05500,1748,0.05463
cf,55,0.05500,1732,0.05413
fd,54,0.05400,1708,0.05338
aw,54,0.05400,1705,0.05329
cm,53,0.05300,1667,0.05210
wn,53,0.05300,1666,0.05207
sw,52,0.05200,1656,0.05176
pm,51,0.05100,1630,0.05095
kt,51,0.05100,1624,0.05076
rp,50,0.05000,1594,0.04982
qs,50,0.05000,1587,0.04960
rb,49,0.04900,1567,0.04898
ht,49,0.04900,1554,0.04857
yn,48,0.04800,1529,0.04779
gp,48,0.04800,1525,0.04766
sm,48,0.04800,1519,0.04748
wq,47,0.04700,1477,0.04616
xi,46,0.04600,1466,0.04582
tf,45,0.04500,1417,0.04429
tm,45,0.04500,1413,0.04416
py,44,0.04400,1386,0.04332
bs,44,0.04400,1381,0.04316
tv,42,0.04200,1328,0.04151
rw,42,0.04200,1317,0.04116
ph,41,0.04100,1291,0.04035
ok,40,0.04000,1286,0.04019
rl,39,0.03900,1273,0.03979
gc,38,0.03800,1245,0.03891
np,38,0.03800,1232,0.03851
gl,37,0.03700,1208,0.03776
dy,37,0.03700,1203,0.03760
xe,37,0.03700,1185,0.03704
md,35,0.03500,1144,0.03576
ua,35,0.03500,1125,0.03516
ny,34,0.03400,1112,0.03476
gg,34,0.03400,1103,0.03447
fp,34,0.03400,1101,0.03441
nk,34,0.03400,1101,0.03441
