pair,count,%,raw,raw%
tb,1,0.00100,18690,0.00153
xv,1,0.00100,18547,0.00152
wg,1,0.00100,17924,0.00147
gf,1,0.00100,17920,0.00147
zb,1,0.00100,17795,0.00146
tv,1,0.00100,17001,0.00139
cm,1,0.00100,16648,0.00137
fd,1,0.00100,15772,0.00129
sg,1,0.00100,15313,0.00126
bw,1,0.00100,14951,0.00123
bh,1,0.00100,14792,0.00121
sq,1,0.00100,14370,0.00118
mc,1,0.00100,14190,0.00116
nb,1,0.00100,14126,0.00116
km,1,0.00100,13918,0.00114
td,1,0.00100,13487,0.00111
pf,1,0.00100,13393,0.00110
cw,1,0.00100,13353,0.00110
wp,1,0.00100,13265,0.00109
yd,1,0.00100,13173,0.00108
pg,1,0.00100,12290,0.00101
yz,1,0.00100,12252,0.00100
vy,0,0.00000,12053,0.00099
dt,0,0.00000,11502,0.00094
hw,0,0.00000,11425,0.00094
wd,0,0.00000,11318,0.00093
bv,0,0.00000,11238,0.00092
gc,0,0.00000,10606,0.00087
kf,0,0.00000,10245,0.00084
cb,0,0.00000,9810,0.00080
mt,0,0.00000,9660,0.00079
gb,0,0.00000,9363,0.00077
yb,0,0.00000,8872,0.00073
uj,0,0.00000,8731,0.00072
zs,0,0.00000,8525,0.00070
iw,0,0.00000,8298,0.00068
yg,0,0.00000,8173,0.00067
kd,0,0.00000,8122,0.00067
wc,0,0.00000,7406,0.00061
pn,0,0.00000,6825,0.00056
pb,0,0.00000,6530,0.00054
fm,0,0.00000,6527,0.00054
gk,0,0.00000,6212,0.00051
wm,0,0.00000,6027,0.00049
lh,0,0.00000,5904,0.00048
tg,0,0.00000,5766,0.00047
hk,0,0.00000,5745,0.00047
uu,0,0.00000,5725,0.00047
kt,0,0.00000,5554,0.00046
yw,0,0.00000,5475,0.00045
kw,0,0.00000,5253,0.00043
zh,0,0.00000,5225,0.00043
hf,0,0.00000,5118,0.00042
pv,0,0.00000,4936,0.00040
bk,0,0.00000,4893,0.00040
mw,0,0.00000,4846,0.00040
hg,0,0.00000,4629,0.00038
uh,0,0.00000,4601,0.00038
fn,0,0.00000,4589,0.00038
bn,0,0.00000,4491,0.00037
vs,0,0.00000,4366,0.00036
xo,0,0.00000,4327,0.00035
oq,0,0.00000,3937,0.00032
kk,0,0.00000,3872,0.00032
vr,0,0.00000,3794,0.00031
zz,0,0.00000,3785,0.00031
cg,0,0.00000,3755,0.00031
gp,0,0.00000,3735,0.00031
pk,0,0.00000,3674,0.00030
dz,0,0.00000,3420,0.00028
zl,0,0.00000,3403,0.00028
hh,0,0.00000,3389,0.00028
gw,0,0.00000,3376,0.00028
hq,0,0.00000,3361,0.00028
vl,0,0.00000,3300,0.00027
pw,0,0.00000,3198,0.00026
yf,0,0.00000,3174,0.00026
hp,0,0.00000,3120,0.00026
wb,0,0.00000,3010,0.00025
mg,0,0.00000,2824,0.00023
lj,0,0.00000,2820,0.00023
tk,0,0.00000,2820,0.00023
js,0,0.00000,2799,0.00023
rj,0,0.00000,2723,0.00022
kj,0,0.00000,2592,0.00021
sv,0,0.00000,2554,0.00021
cj,0,0.00000,2512,0.00021
xy,0,0.00000,2471,0.00020
xf,0,0.00000,2443,0.00020
vc,0,0.00000,2244,0.00018
mv,0,0.00000,2142,0.00018
xl,0,0.00000,2092,0.00017
bf,0,0.00000,2007,0.00016
bg,0,0.00000,1959,0.00016
sz,0,0.00000,1951,0.00016
jp,0,0.00000,1906,0.00016
bq,0,0.00000,1860,0.00015
yy,0,0.00000,1835,0.00015
fw,0,0.00000,1802,0.00015
mk,0,0.00000,1732,0.00014
kb,0,0.00000,1719,0.00014
lz,0,0.00000,1587,0.00013
nx,0,0.00000,1562,0.00013
yk,0,0.00000,1527,0.00013
jl,0,0.00000,1470,0.00012
zn,0,0.00000,1432,0.00012
zy,0,0.00000,1415,0.00012
mh,0,0.00000,1412,0.00012
zm,0,0.00000,1376,0.00011
jm,0,0.00000,1333,0.00011
vn,0,0.00000,1275,0.00010
dk,0,0.00000,1258,0.00010
