keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
jwulg,saerm,_zxfk,qch__,diton,ybvp_,saermditon,1149.506105,17.25%,→000.86%,39.25%,←000.36%,57216565266.94,→001.68%,←000.93%,1.69,←000.39%,1.69,1.68,08.33% │ 09.90% │ 10.63% │ 12.65% │ 08.06%,08.20% │ 12.43% │ 10.95% │ 09.93% │ 08.91%,06.68% │ 10.09% │ 14.94% │ 12.98% │ 05.40%,05.63% │ 12.54% │ 14.55% │ 09.71% │ 07.49%,→006.52% │ →000.28% │ →002.99% │ ←001.79% │ →001.62%,24.19%,62.84%,12.97%,←042.54% │ →001.69% │ →051.97%,49.58%,50.42%,50.09%,49.91%,28365831254.36,28850734012.58,8652126543,8620883910,6778858333,1483677712,1496494404,3530859943,3498181379
xgmvp,snead,_kjcq,bulf_,hotir,zwy__,sneadhotir,1149.425160,17.85%,→000.03%,38.44%,←001.91%,58166770160.40,→000.71%,→001.32%,1.71,→002.26%,1.69,1.73,08.00% │ 09.60% │ 11.06% │ 12.14% │ 09.02%,09.35% │ 12.26% │ 10.78% │ 09.89% │ 07.90%,06.64% │ 10.29% │ 14.80% │ 12.67% │ 06.07%,06.43% │ 12.03% │ 14.77% │ 09.77% │ 06.53%,←001.32% │ →002.90% │ ←002.58% │ →001.00% │ →003.52%,23.95%,65.94%,10.11%,→019.67% │ ←005.29% │ ←011.70%,49.82%,50.18%,50.47%,49.53%,28979743915.03,29187026245.37,8718155336,8554855117,6640138190,1541418535,1541894249,3560144591,3607616874
qgmvp,snead,_kjcx,bulf_,hotir,zwy__,sneadhotir,1149.155652,17.91%,←000.63%,38.44%,←001.91%,58141877602.43,→000.80%,→001.32%,1.71,→002.26%,1.69,1.73,07.81% │ 09.60% │ 11.05% │ 12.14% │ 09.19%,09.35% │ 12.27% │ 10.78% │ 09.89% │ 07.90%,06.55% │ 10.29% │ 14.80% │ 12.67% │ 06.16%,06.43% │ 12.03% │ 14.77% │ 09.77% │ 06.53%,→001.19% │ →002.90% │ ←002.51% │ →001.03% │ →001.73%,23.78%,65.96%,10.26%,→021.07% │ ←005.26% │ ←014.84%,49.80%,50.20%,50.47%,49.53%,28954851357.06,29187026245.37,8718155336,8554855117,6640138190,1551648293,1541894249,3560144591,3607616874
xkmcp,snead,_gjvq,bulf_,hotir,zwy__,sneadhotir,1148.883988,17.81%,→000.51%,38.44%,←001.91%,58231541342.19,→000.49%,→001.32%,1.71,→002.26%,1.69,1.73,08.00% │ 09.49% │ 10.95% │ 12.43% │ 09.01%,09.34% │ 12.25% │ 10.77% │ 09.88% │ 07.89%,06.64% │ 10.29% │ 14.80% │ 12.67% │ 06.07%,06.43% │ 12.03% │ 14.77% │ 09.77% │ 06.53%,←001.35% │ →003.89% │ ←001.70% │ ←001.45% │ →003.51%,24.84%,65.86%,09.30%,→012.76% │ ←005.26% │ →005.03%,49.88%,50.12%,50.47%,49.53%,29044515096.82,29187026245.37,8718155336,8554855117,6640138190,1534007105,1541894249,3560144591,3607616874
jwulg,saerm,_xzfk,qch__,diton,ybvp_,saermditon,1148.835451,17.25%,→000.86%,39.25%,←000.36%,57207845144.82,→001.71%,←000.93%,1.69,←000.39%,1.69,1.68,08.33% │ 09.99% │ 10.53% │ 12.66% │ 08.06%,08.20% │ 12.43% │ 10.96% │ 09.93% │ 08.92%,06.68% │ 10.15% │ 14.88% │ 12.98% │ 05.40%,05.63% │ 12.54% │ 14.55% │ 09.71% │ 07.49%,→006.52% │ ←000.59% │ →003.92% │ ←001.79% │ →001.63%,24.19%,62.86%,12.95%,←042.54% │ →001.68% │ →052.19%,49.57%,50.43%,50.09%,49.91%,28357111132.24,28850734012.58,8652126543,8620883910,6778858333,1483677712,1496494404,3530859943,3498181379
jwulg,saerm,_zxfk,qch__,diton,byvp_,saermditon,1147.700989,17.25%,→000.86%,39.25%,←000.36%,57246214876.87,→001.78%,←000.93%,1.69,←000.39%,1.69,1.68,08.33% │ 09.89% │ 10.62% │ 12.65% │ 08.06%,07.91% │ 12.75% │ 10.95% │ 09.94% │ 08.90%,06.68% │ 10.09% │ 14.94% │ 12.98% │ 05.40%,05.54% │ 12.62% │ 14.55% │ 09.71% │ 07.49%,→006.45% │ →000.50% │ →002.99% │ →000.78% │ ←001.91%,24.18%,62.87%,12.96%,←042.53% │ →001.87% │ →051.93%,49.55%,50.45%,50.09%,49.91%,28365831254.36,28880383622.51,8652126543,8620883910,6778858333,1483677712,1496494404,3530859943,3498181379
qugcf,lnead,wxb__,zmrp_,hotis,vykj_,lneadhotis,1146.150485,17.20%,→001.57%,39.55%,→000.94%,57942180881.35,←000.24%,→001.57%,1.68,→000.43%,1.67,1.68,08.05% │ 10.09% │ 11.65% │ 11.36% │ 08.92%,08.65% │ 11.80% │ 11.69% │ 10.15% │ 07.65%,06.06% │ 10.46% │ 15.64% │ 11.60% │ 06.01%,05.89% │ 11.87% │ 16.07% │ 09.96% │ 06.45%,←005.15% │ →000.65% │ →000.33% │ →003.71% │ ←003.10%,26.24%,63.80%,09.96%,←009.18% │ →001.93% │ →007.91%,50.06%,49.94%,49.77%,50.23%,29005920284.18,28936260597.17,8595930795,8677079658,6831610864,1473687002,1497220937,3460619522,3515669269
zubcf,lnead,wxg__,qmrp_,hotis,vykj_,lneadhotis,1146.125428,17.06%,→001.41%,39.64%,→000.82%,57970898482.96,←000.76%,→001.24%,1.67,→000.28%,1.67,1.68,08.05% │ 09.98% │ 11.88% │ 11.37% │ 08.91%,08.58% │ 11.77% │ 11.68% │ 10.13% │ 07.65%,06.09% │ 10.46% │ 15.64% │ 11.60% │ 06.01%,05.86% │ 11.87% │ 16.07% │ 09.96% │ 06.45%,←005.24% │ →001.49% │ ←001.68% │ →003.45% │ ←003.91%,25.33%,63.80%,10.87%,←003.09% │ →001.63% │ ←009.93%,50.19%,49.81%,49.79%,50.21%,29094474566.19,28876423916.77,8600957127,8672053326,6847281130,1463018427,1483936794,3458653404,3501965121
zubcf,lnead,wxg__,jmrp_,hotis,vykq_,lneadhotis,1146.005733,17.06%,→001.39%,39.64%,→000.82%,58015833643.63,←000.60%,→001.24%,1.67,→000.28%,1.67,1.68,08.04% │ 09.97% │ 11.87% │ 11.36% │ 08.91%,08.76% │ 11.80% │ 11.67% │ 09.97% │ 07.64%,06.09% │ 10.46% │ 15.64% │ 11.60% │ 06.01%,05.99% │ 11.87% │ 16.07% │ 09.83% │ 06.45%,←005.24% │ →000.02% │ ←001.68% │ →003.75% │ ←001.66%,25.50%,63.79%,10.71%,←001.55% │ →001.74% │ ←013.17%,50.15%,49.85%,49.79%,50.21%,29094474566.19,28921359077.44,8600957127,8672053326,6847281130,1463018427,1483628190,3458653404,3501965121
zufcy,dneal,wxg__,qmrp_,hitos,vbkj_,dnealhitos,1145.980811,16.87%,→000.80%,40.01%,→000.49%,57761314303.55,←000.35%,→002.43%,1.66,→001.30%,1.65,1.68,07.65% │ 09.96% │ 12.04% │ 11.48% │ 08.96%,08.62% │ 11.92% │ 11.73% │ 10.09% │ 07.56%,05.64% │ 10.46% │ 16.21% │ 11.60% │ 05.97%,05.86% │ 11.81% │ 16.07% │ 09.94% │ 06.45%,←001.15% │ →001.28% │ ←002.69% │ →003.69% │ ←003.98%,25.74%,63.49%,10.77%,←001.95% │ →002.31% │ ←013.30%,50.09%,49.91%,49.88%,50.12%,28931628214.92,28829686088.63,8615445168,8657565285,6910075914,1451211236,1462883577,3406570020,3491253721
qugcb,dneal,yxf__,zmrp_,hotis,vwkj_,dnealhotis,1145.748946,17.41%,→001.08%,38.97%,→000.89%,58116525176.43,→000.18%,→001.89%,1.69,→000.70%,1.69,1.70,08.08% │ 09.97% │ 12.05% │ 11.21% │ 08.64%,08.81% │ 11.68% │ 11.66% │ 10.28% │ 07.62%,05.63% │ 10.46% │ 16.21% │ 11.60% │ 05.89%,05.89% │ 11.86% │ 16.07% │ 09.96% │ 06.45%,←006.09% │ →003.01% │ ←003.38% │ →004.01% │ →001.96%,25.34%,63.74%,10.92%,←002.94% │ →003.95% │ ←016.32%,49.95%,50.05%,49.78%,50.22%,29031397413.66,29085127762.77,8598100120,8674910333,6730837434,1495122923,1511452734,3504779396,3572282825
xmpvg,snead,_kjcq,bulf_,hitor,zwy__,sneadhitor,1145.680236,17.85%,→000.03%,38.44%,←001.91%,58175271690.76,→000.99%,→001.32%,1.71,→002.26%,1.69,1.73,08.01% │ 09.85% │ 10.66% │ 12.08% │ 09.14%,09.35% │ 12.15% │ 10.56% │ 10.18% │ 08.02%,06.64% │ 10.84% │ 14.35% │ 12.67% │ 05.97%,06.43% │ 12.06% │ 14.77% │ 09.75% │ 06.53%,→000.09% │ →003.18% │ ←000.99% │ →000.53% │ →002.19%,24.09%,65.88%,10.03%,→020.98% │ ←005.26% │ ←013.57%,49.75%,50.25%,50.47%,49.53%,28942913754.59,29232357936.17,8718155336,8554855117,6640138190,1541418535,1541894249,3560144591,3607616874
xmgvp,snead,_kjcq,bulf_,hitor,zwy__,sneadhitor,1145.450798,17.85%,→000.03%,38.44%,←001.91%,58217841178.85,→000.84%,→001.32%,1.71,→002.26%,1.69,1.73,08.01% │ 09.81% │ 10.76% │ 12.19% │ 09.02%,09.34% │ 12.14% │ 10.55% │ 10.17% │ 08.01%,06.64% │ 10.84% │ 14.25% │ 12.67% │ 06.07%,06.43% │ 12.06% │ 14.77% │ 09.75% │ 06.53%,→000.08% │ →003.53% │ ←002.01% │ ←000.43% │ →003.46%,24.06%,65.92%,10.02%,→021.12% │ ←005.54% │ ←013.59%,49.79%,50.21%,50.47%,49.53%,28985483242.68,29232357936.17,8718155336,8554855117,6640138190,1541418535,1541894249,3560144591,3607616874
qmupj,lneid,wxvfy,kboc_,hatsr,zg___,lneidhatsr,1145.387432,16.10%,←001.16%,40.36%,→000.62%,57637994072.16,←001.43%,←000.22%,1.66,←000.55%,1.66,1.65,07.85% │ 09.44% │ 12.35% │ 12.02% │ 08.70%,08.58% │ 11.63% │ 12.31% │ 09.11% │ 08.02%,06.06% │ 10.28% │ 15.83% │ 11.92% │ 05.76%,05.55% │ 11.94% │ 16.36% │ 09.77% │ 06.53%,→002.11% │ ←003.60% │ ←000.31% │ ←003.37% │ ←001.39%,24.59%,63.25%,12.15%,→040.49% │ ←000.41% │ ←255.81%,50.35%,49.65%,49.84%,50.16%,29022882123.92,28615111948.24,8609701439,8663309014,6971214481,1398325712,1382332549,3422039289,3414645885
qugcw,dneal,bxf__,zmrp_,hitos,vykj_,dnealhitos,1145.342164,17.36%,←000.25%,39.55%,→000.94%,58040021849.28,←000.85%,→001.57%,1.68,→000.43%,1.67,1.68,07.55% │ 10.14% │ 12.26% │ 11.63% │ 08.63%,08.64% │ 11.99% │ 11.60% │ 10.03% │ 07.54%,05.54% │ 10.46% │ 16.21% │ 11.60% │ 05.96%,05.89% │ 11.89% │ 16.07% │ 09.94% │ 06.45%,←000.12% │ ←001.17% │ ←005.74% │ →002.99% │ →000.14%,25.66%,63.83%,10.51%,←002.08% │ →000.04% │ ←003.26%,50.21%,49.79%,49.77%,50.23%,29142157342.30,28897864506.98,8595930795,8677079658,6831610864,1500974214,1497220937,3460619522,3515669269
zubcf,lnead,wxg__,qmrp_,hitos,vykj_,lneadhitos,1145.252255,17.06%,→001.41%,39.64%,→000.82%,57928506567.97,←000.90%,→001.24%,1.67,→000.28%,1.67,1.68,08.06% │ 09.99% │ 11.89% │ 11.38% │ 08.92%,08.59% │ 11.98% │ 11.62% │ 10.03% │ 07.55%,06.09% │ 10.46% │ 15.64% │ 11.60% │ 06.01%,05.86% │ 11.89% │ 16.07% │ 09.94% │ 06.45%,←006.66% │ →000.47% │ ←002.32% │ →005.07% │ ←003.86%,25.52%,63.61%,10.87%,←001.69% │ →000.89% │ ←010.05%,50.22%,49.78%,49.79%,50.21%,29094474566.19,28834032001.78,8600957127,8672053326,6847281130,1463018427,1483936794,3458653404,3501965121
zubcf,lnead,wxg__,jmrp_,hitos,vykq_,lneadhitos,1145.157577,17.06%,→001.39%,39.64%,→000.82%,57955009443.20,←000.81%,→001.24%,1.67,→000.28%,1.67,1.68,08.05% │ 09.98% │ 11.88% │ 11.37% │ 08.91%,08.77% │ 11.98% │ 11.61% │ 09.88% │ 07.55%,06.09% │ 10.46% │ 15.64% │ 11.60% │ 06.01%,05.99% │ 11.89% │ 16.07% │ 09.81% │ 06.45%,←006.66% │ ←001.01% │ ←002.32% │ →005.10% │ ←001.63%,25.70%,63.59%,10.72%,←000.21% │ →000.92% │ ←013.33%,50.20%,49.80%,49.79%,50.21%,29094474566.19,28860534877.01,8600957127,8672053326,6847281130,1463018427,1483628190,3458653404,3501965121
qmgvp,snead,_kjcx,bulf_,hitor,zwy__,sneadhitor,1145.106751,17.91%,←000.63%,38.44%,←001.91%,58192953647.58,→000.93%,→001.32%,1.71,→002.26%,1.69,1.73,07.81% │ 09.82% │ 10.76% │ 12.19% │ 09.19%,09.35% │ 12.15% │ 10.55% │ 10.17% │ 08.02%,06.55% │ 10.84% │ 14.25% │ 12.67% │ 06.16%,06.43% │ 12.06% │ 14.77% │ 09.75% │ 06.53%,→002.56% │ →003.53% │ ←001.94% │ ←000.40% │ →001.67%,23.88%,65.94%,10.18%,→022.50% │ ←005.52% │ ←016.78%,49.77%,50.23%,50.47%,49.53%,28960595711.41,29232357936.17,8718155336,8554855117,6640138190,1551648293,1541894249,3560144591,3607616874
qugcf,lnead,wxb__,jmrp_,hitos,vykz_,lneadhitos,1145.004956,17.19%,→001.50%,39.55%,→000.94%,57906912541.65,←000.36%,→001.57%,1.68,→000.43%,1.67,1.68,08.05% │ 10.09% │ 11.66% │ 11.37% │ 08.92%,08.78% │ 12.01% │ 11.62% │ 09.94% │ 07.56%,06.06% │ 10.46% │ 15.64% │ 11.60% │ 06.01%,05.99% │ 11.89% │ 16.07% │ 09.84% │ 06.45%,←006.57% │ ←001.50% │ ←000.30% │ →005.34% │ ←001.60%,26.55%,63.60%,09.85%,←006.67% │ →001.19% │ →005.81%,50.09%,49.91%,49.77%,50.23%,29005920284.18,28900992257.47,8595930795,8677079658,6831610864,1473687002,1496104719,3460619522,3515669269
jufcy,dneal,wxg__,qmrp_,hotis,vbkz_,dnealhotis,1144.918298,16.88%,→000.71%,39.95%,→000.08%,57849205331.36,←000.97%,→002.12%,1.67,→001.36%,1.66,1.68,07.80% │ 10.00% │ 12.01% │ 11.49% │ 08.94%,08.60% │ 11.63% │ 11.78% │ 10.09% │ 07.65%,05.74% │ 10.46% │ 16.21% │ 11.60% │ 05.97%,05.86% │ 11.78% │ 16.07% │ 09.86% │ 06.45%,←001.88% │ →000.88% │ ←001.96% │ →001.26% │ ←003.98%,25.74%,63.61%,10.64%,←005.09% │ →002.89% │ ←015.71%,50.24%,49.76%,49.98%,50.02%,29063849858.52,28785355472.84,8632970036,8640040417,6900390633,1452301062,1462706733,3416838725,3490670297
qmupj,lneid,wxvfy,kboc_,hatrs,zg___,lneidhatrs,1144.916726,16.10%,←001.16%,40.36%,→000.62%,57705734557.87,←001.19%,←000.22%,1.66,←000.55%,1.66,1.65,07.84% │ 09.43% │ 12.33% │ 12.01% │ 08.69%,08.58% │ 11.45% │ 12.53% │ 09.63% │ 07.52%,06.06% │ 10.28% │ 15.83% │ 11.92% │ 05.76%,05.55% │ 11.94% │ 16.36% │ 09.86% │ 06.45%,←004.32% │ →002.10% │ →001.53% │ ←004.84% │ ←001.21%,24.49%,63.40%,12.10%,→040.21% │ →000.30% │ ←260.65%,50.29%,49.71%,49.84%,50.16%,29022882123.92,28682852433.95,8609701439,8663309014,6971214481,1398325712,1382332549,3422039289,3414645885
qugcb,dneal,yxf__,vmrp_,hotis,zwkj_,dnealhotis,1144.724759,17.30%,←000.18%,38.97%,→000.89%,58140373229.43,→000.27%,→001.89%,1.69,→000.70%,1.69,1.70,08.08% │ 09.96% │ 12.05% │ 11.21% │ 08.64%,08.83% │ 11.67% │ 11.65% │ 10.30% │ 07.62%,05.63% │ 10.46% │ 16.21% │ 11.60% │ 05.89%,05.89% │ 11.86% │ 16.07% │ 09.96% │ 06.45%,←006.09% │ →003.22% │ ←003.39% │ →003.99% │ →002.21%,26.93%,63.73%,09.33%,→008.78% │ →004.01% │ ←069.43%,49.93%,50.07%,49.78%,50.22%,29031397413.66,29108975815.77,8598100120,8674910333,6730837434,1495122923,1492390192,3504779396,3572282825
qmupj,lneid,wzvfy,kboc_,hatsr,xg___,lneidhatsr,1144.386196,15.99%,→001.01%,40.45%,→000.87%,57654627570.35,←000.98%,→000.36%,1.65,←000.34%,1.66,1.65,07.85% │ 09.35% │ 12.37% │ 11.98% │ 08.69%,08.67% │ 11.61% │ 12.34% │ 09.12% │ 08.02%,06.06% │ 10.22% │ 15.83% │ 11.92% │ 05.76%,05.62% │ 11.94% │ 16.36% │ 09.77% │ 06.53%,→002.10% │ ←002.53% │ ←000.26% │ ←003.15% │ ←000.34%,24.56%,63.29%,12.16%,→040.73% │ ←000.39% │ ←241.02%,50.24%,49.76%,49.78%,50.22%,28968203653.25,28686423917.10,8598818146,8674192307,6986121015,1373637209,1387632479,3404775289,3417003351
jumpq,lneid,vxwfy,kboc_,hatrs,zg___,lneidhatrs,1144.331225,16.10%,←001.16%,40.36%,→000.62%,57749511337.82,←001.34%,←000.22%,1.66,←000.55%,1.66,1.65,07.34% │ 10.03% │ 12.55% │ 11.91% │ 08.50%,08.58% │ 11.44% │ 12.52% │ 09.62% │ 07.51%,05.57% │ 10.46% │ 16.26% │ 11.92% │ 05.63%,05.55% │ 11.94% │ 16.36% │ 09.86% │ 06.45%,→002.30% │ ←004.25% │ ←000.28% │ ←004.11% │ →000.90%,24.55%,63.59%,11.86%,→039.69% │ ←000.43% │ ←251.70%,50.33%,49.67%,49.84%,50.16%,29066658903.87,28682852433.95,8609701439,8663309014,6971214481,1398325712,1382332549,3422039289,3414645885
zugcw,dneal,yxf__,vmrp_,hitos,qbkj_,dnealhitos,1144.315106,16.65%,→000.84%,40.01%,→000.49%,57688056392.02,←000.02%,→002.43%,1.66,→001.30%,1.65,1.68,08.02% │ 09.94% │ 11.95% │ 11.54% │ 08.55%,08.66% │ 11.92% │ 11.74% │ 10.11% │ 07.57%,05.66% │ 10.46% │ 16.21% │ 11.60% │ 05.96%,05.86% │ 11.81% │ 16.07% │ 09.94% │ 06.45%,←005.86% │ →001.63% │ ←001.79% │ →003.14% │ →001.24%,27.27%,63.59%,09.14%,→011.28% │ →002.20% │ ←069.08%,50.00%,50.00%,49.88%,50.12%,28846247632.19,28841808759.83,8615445168,8657565285,6910075914,1432126712,1444304843,3406570020,3491253721
qmupx,lneid,wzvfy,kboc_,hatsr,jg___,lneidhatsr,1144.156882,16.21%,→000.69%,40.30%,→001.02%,57711813138.14,←000.68%,→000.10%,1.66,←000.61%,1.66,1.65,07.84% │ 09.34% │ 12.28% │ 12.02% │ 08.68%,08.71% │ 11.64% │ 12.37% │ 09.10% │ 08.01%,06.06% │ 10.22% │ 15.83% │ 11.92% │ 05.72%,05.66% │ 11.94% │ 16.36% │ 09.77% │ 06.53%,→002.11% │ ←002.69% │ →000.73% │ ←003.31% │ →000.38%,24.58%,63.21%,12.21%,→041.11% │ ←000.37% │ ←233.91%,50.17%,49.83%,49.74%,50.26%,28953455534.87,28758357603.27,8592176571,8680833882,6960537908,1395326858,1405037987,3421951511,3425410236
jmupq,dneil,wxvfy,kboc_,hatsr,zg___,dneilhatsr,1143.749199,16.10%,←001.16%,40.36%,→000.62%,57703581403.67,←001.65%,←000.22%,1.66,←000.55%,1.66,1.65,07.75% │ 09.42% │ 12.36% │ 12.13% │ 08.73%,08.57% │ 11.61% │ 12.30% │ 09.10% │ 08.01%,05.74% │ 10.28% │ 15.83% │ 11.92% │ 06.07%,05.55% │ 11.94% │ 16.36% │ 09.77% │ 06.53%,→003.24% │ ←003.58% │ ←000.55% │ ←004.48% │ ←001.95%,24.58%,63.24%,12.18%,→040.41% │ ←000.59% │ ←257.49%,50.41%,49.59%,49.84%,50.16%,29088469455.43,28615111948.24,8609701439,8663309014,6971214481,1398325712,1382332549,3422039289,3414645885
qmupj,dneil,wxvfy,kboc_,hatrs,zg___,dneilhatrs,1143.724785,16.10%,←001.16%,40.36%,→000.62%,57756910603.18,←001.36%,←000.22%,1.66,←000.55%,1.66,1.65,07.55% │ 09.42% │ 12.34% │ 12.12% │ 08.91%,08.57% │ 11.44% │ 12.51% │ 09.62% │ 07.51%,05.61% │ 10.28% │ 15.83% │ 11.92% │ 06.20%,05.55% │ 11.94% │ 16.36% │ 09.86% │ 06.45%,←000.44% │ →002.12% │ →001.38% │ ←005.97% │ ←003.95%,24.47%,63.39%,12.14%,→040.20% │ →000.16% │ ←262.34%,50.34%,49.66%,49.84%,50.16%,29074058169.23,28682852433.95,8609701439,8663309014,6971214481,1398325712,1382332549,3422039289,3414645885
jumpq,lneid,vzwfy,kboc_,hatrs,xg___,lneidhatrs,1143.632373,15.99%,→001.01%,40.45%,→000.87%,57765847395.43,←000.90%,→000.36%,1.65,←000.34%,1.66,1.65,07.34% │ 09.94% │ 12.57% │ 11.87% │ 08.50%,08.66% │ 11.42% │ 12.54% │ 09.63% │ 07.51%,05.57% │ 10.40% │ 16.26% │ 11.92% │ 05.63%,05.62% │ 11.94% │ 16.36% │ 09.86% │ 06.45%,→002.30% │ ←003.23% │ ←000.23% │ ←003.89% │ →001.93%,24.52%,63.62%,11.86%,→039.95% │ ←000.42% │ ←236.85%,50.22%,49.78%,49.78%,50.22%,29011721545.68,28754125849.75,8598818146,8674192307,6986121015,1373637209,1387632479,3404775289,3417003351
xwcgf,lread,vbzmq,kyop_,htins,ju___,lreadhtins,1143.461296,18.96%,→001.44%,37.53%,→000.65%,58169066177.99,←001.66%,→002.60%,1.74,→001.44%,1.72,1.75,07.28% │ 09.51% │ 12.24% │ 12.77% │ 08.62%,08.30% │ 12.69% │ 11.76% │ 09.16% │ 07.68%,05.54% │ 09.84% │ 15.43% │ 12.92% │ 06.11%,05.66% │ 13.28% │ 15.15% │ 09.64% │ 06.45%,→005.26% │ ←003.84% │ ←004.07% │ ←000.64% │ ←003.83%,25.22%,63.45%,11.34%,→018.21% │ ←001.52% │ ←067.83%,50.41%,49.59%,49.84%,50.16%,29324185231.89,28844880946.10,8608159487,8664850966,6482824820,1625349051,1649116370,3614364752,3710710083
qmpuj,dneil,wxfvy,kboc_,hatrs,zg___,dneilhatrs,1143.340955,16.10%,←001.16%,40.36%,→000.62%,57753365816.74,←001.35%,←000.22%,1.66,←000.55%,1.66,1.65,07.56% │ 09.51% │ 12.51% │ 11.84% │ 08.91%,08.57% │ 11.44% │ 12.51% │ 09.62% │ 07.51%,05.61% │ 10.28% │ 16.30% │ 11.44% │ 06.20%,05.55% │ 11.94% │ 16.36% │ 09.86% │ 06.45%,←000.67% │ →001.16% │ →000.03% │ ←003.50% │ ←003.92%,24.62%,63.27%,12.11%,→039.23% │ →000.56% │ ←261.26%,50.34%,49.66%,49.84%,50.16%,29070513382.79,28682852433.95,8609701439,8663309014,6971214481,1398325712,1382332549,3422039289,3414645885
xmupq,dneil,wzvfy,kboc_,hatsr,jg___,dneilhatsr,1143.145314,16.21%,→000.69%,40.30%,→001.02%,57772247215.57,←000.89%,→000.10%,1.66,←000.61%,1.66,1.65,07.76% │ 09.33% │ 12.28% │ 12.13% │ 08.73%,08.71% │ 11.63% │ 12.35% │ 09.09% │ 08.01%,05.71% │ 10.22% │ 15.83% │ 11.92% │ 06.07%,05.66% │ 11.94% │ 16.36% │ 09.77% │ 06.53%,→003.10% │ ←002.67% │ →000.62% │ ←004.32% │ ←000.25%,24.57%,63.19%,12.24%,→041.05% │ ←000.53% │ ←235.50%,50.22%,49.78%,49.74%,50.26%,29013889612.30,28758357603.27,8592176571,8680833882,6960537908,1395326858,1405037987,3421951511,3425410236
jmupq,dneil,wzvfy,kboc_,hatsr,xg___,dneilhatsr,1143.137274,15.99%,→001.01%,40.45%,→000.87%,57720160128.12,←001.21%,→000.36%,1.65,←000.34%,1.66,1.65,07.75% │ 09.34% │ 12.39% │ 12.09% │ 08.73%,08.66% │ 11.60% │ 12.32% │ 09.11% │ 08.01%,05.74% │ 10.22% │ 15.83% │ 11.92% │ 06.07%,05.62% │ 11.94% │ 16.36% │ 09.77% │ 06.53%,→003.24% │ ←002.51% │ ←000.49% │ ←004.26% │ ←000.89%,24.54%,63.27%,12.19%,→040.66% │ ←000.58% │ ←242.64%,50.30%,49.70%,49.78%,50.22%,29033736211.02,28686423917.10,8598818146,8674192307,6986121015,1373637209,1387632479,3404775289,3417003351
qmpuj,dneil,wzfvy,kboc_,hatrs,xg___,dneilhatrs,1142.758746,15.99%,→001.01%,40.45%,→000.87%,57766220017.26,←000.90%,→000.36%,1.65,←000.34%,1.66,1.65,07.56% │ 09.42% │ 12.49% │ 11.83% │ 08.91%,08.66% │ 11.42% │ 12.54% │ 09.63% │ 07.51%,05.61% │ 10.22% │ 16.30% │ 11.44% │ 06.20%,05.62% │ 11.94% │ 16.36% │ 09.86% │ 06.45%,←000.67% │ →002.15% │ →000.41% │ ←003.58% │ ←002.84%,24.58%,63.30%,12.11%,→039.52% │ →000.58% │ ←246.10%,50.22%,49.78%,49.78%,50.22%,29012094167.51,28754125849.75,8598818146,8674192307,6986121015,1373637209,1387632479,3404775289,3417003351
qusvp,rhaed,zyx__,kmlb_,citon,wfgj_,rhaedciton,1142.100734,17.08%,→000.60%,38.70%,→000.62%,58657494221.61,←000.45%,→000.35%,1.70,←000.19%,1.70,1.70,08.45% │ 09.22% │ 11.25% │ 12.68% │ 08.51%,08.20% │ 12.25% │ 11.11% │ 09.52% │ 08.80%,06.76% │ 09.16% │ 14.91% │ 13.05% │ 05.97%,05.77% │ 12.38% │ 15.11% │ 09.41% │ 07.49%,→004.05% │ →003.10% │ ←001.27% │ ←003.47% │ ←003.77%,25.74%,63.11%,11.15%,←042.76% │ ←004.17% │ →066.86%,50.11%,49.89%,49.84%,50.16%,29394729911.79,29262764309.82,8609591133,8663419320,6684322834,1470420826,1479358806,3555465156,3568111665
qusvp,rhaed,zyj__,kmlb_,citon,wfgx_,rhaedciton,1141.690366,17.04%,→000.78%,38.75%,→000.47%,58656115983.05,←000.75%,→000.60%,1.70,→000.09%,1.70,1.70,08.45% │ 09.28% │ 11.29% │ 12.69% │ 08.48%,08.21% │ 12.27% │ 11.14% │ 09.39% │ 08.80%,06.76% │ 09.16% │ 14.95% │ 13.05% │ 05.97%,05.77% │ 12.38% │ 15.11% │ 09.37% │ 07.49%,→004.03% │ →001.21% │ ←001.29% │ ←003.48% │ ←003.32%,25.77%,63.14%,11.09%,←043.02% │ ←004.40% │ →066.66%,50.19%,49.81%,49.88%,50.12%,29437989268.69,29218126714.36,8616232708,8656777745,6693826269,1465767997,1477285735,3546328770,3567744616
