keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
_bmuy,dneal,vwkfz,_copj,risth,_gxq_,dnealristh,1150.895397,17.52%,←000.75%,38.89%,←001.43%,58231185276.54,←001.44%,←000.72%,1.70,→000.49%,1.69,1.70,06.53% │ 09.98% │ 11.74% │ 12.94% │ 09.16%,08.92% │ 13.15% │ 11.24% │ 09.80% │ 06.54%,04.90% │ 10.80% │ 15.32% │ 13.24% │ 06.10%,06.53% │ 12.97% │ 14.20% │ 11.04% │ 04.91%,→000.03% │ ←001.83% │ ←004.41% │ →001.57% │ ←002.76%,26.23%,63.53%,10.24%,→028.34% │ ←001.53% │ ←160.67%,50.36%,49.64%,50.35%,49.65%,29323193790.61,28907991485.93,8697764303,8575246150,6717747573,1518540122,1507176688,3557758626,3532393456
_pbux,lnead,kvwfy,_comj,rtsih,_gqz_,lneadrtsih,1150.745542,17.05%,→000.36%,39.50%,→000.16%,57413387640.99,→001.34%,→002.76%,1.68,→001.78%,1.66,1.69,06.54% │ 10.06% │ 11.35% │ 12.77% │ 08.94%,08.83% │ 13.21% │ 11.51% │ 10.59% │ 06.20%,05.01% │ 10.71% │ 15.28% │ 13.24% │ 05.72%,06.53% │ 14.17% │ 14.11% │ 10.32% │ 04.91%,←005.51% │ →004.94% │ →001.36% │ →003.37% │ ←001.25%,24.07%,63.12%,12.81%,→050.87% │ ←000.70% │ ←266.53%,49.66%,50.34%,49.96%,50.04%,28513753253.57,28899634387.42,8629628252,8643382201,6822057266,1469606342,1474892627,3443980849,3541861540
_bmuy,lnead,kwvfq,_copj,rtsih,_gxz_,lneadrtsih,1150.700752,17.69%,←000.85%,38.81%,←001.31%,57696277050.15,←001.47%,←000.38%,1.70,→000.64%,1.69,1.70,06.41% │ 10.09% │ 12.17% │ 12.90% │ 08.80%,09.00% │ 13.21% │ 11.55% │ 09.66% │ 06.21%,05.01% │ 10.80% │ 15.65% │ 13.24% │ 05.63%,06.53% │ 14.17% │ 14.20% │ 09.86% │ 04.91%,←003.25% │ ←004.40% │ ←005.36% │ →002.39% │ →002.23%,26.54%,63.32%,10.15%,→027.51% │ ←001.62% │ ←156.44%,50.37%,49.63%,50.33%,49.67%,29059079456.05,28637197594.10,8692737971,8580272482,6703918101,1534041979,1521070239,3558804347,3545177207
_bmuy,dneal,vwkfz,_copx,risth,_gjq_,dnealristh,1150.351893,17.53%,←000.61%,38.89%,←001.43%,58247480144.17,←001.38%,←000.72%,1.70,→000.49%,1.69,1.70,06.53% │ 09.97% │ 11.73% │ 12.94% │ 09.16%,08.91% │ 13.15% │ 11.29% │ 09.82% │ 06.48%,04.90% │ 10.80% │ 15.32% │ 13.24% │ 06.10%,06.53% │ 12.97% │ 14.24% │ 11.04% │ 04.87%,←000.75% │ ←001.60% │ ←003.95% │ →001.62% │ ←002.76%,26.19%,63.54%,10.27%,→028.16% │ ←001.42% │ ←157.73%,50.34%,49.66%,50.35%,49.65%,29323193790.61,28924286353.56,8697764303,8575246150,6717747573,1518540122,1509398140,3557758626,3532393456
_bmuy,dneal,vwkfq,_copj,risth,_gxz_,dnealristh,1149.841417,17.69%,←000.85%,38.81%,←001.31%,58253432065.58,←001.21%,←000.38%,1.70,→000.64%,1.69,1.70,06.53% │ 09.97% │ 11.68% │ 13.02% │ 09.10%,08.91% │ 13.16% │ 11.25% │ 09.84% │ 06.54%,04.90% │ 10.80% │ 15.32% │ 13.24% │ 06.07%,06.53% │ 12.97% │ 14.20% │ 11.07% │ 04.91%,→000.08% │ ←001.31% │ ←003.82% │ →001.06% │ ←002.12%,26.34%,63.43%,10.23%,→027.68% │ ←001.19% │ ←154.47%,50.30%,49.70%,50.33%,49.67%,29302256192.55,28951175873.03,8692737971,8580272482,6703918101,1534041979,1521070239,3558804347,3545177207
_bmuy,lnead,vwkfx,_cspj,ritoh,_gzq_,lneadritoh,1147.161844,17.61%,←001.27%,38.87%,←001.68%,57970713812.76,←001.51%,←001.28%,1.70,→000.28%,1.69,1.70,06.92% │ 10.02% │ 11.73% │ 12.77% │ 08.92%,08.85% │ 12.92% │ 11.26% │ 10.12% │ 06.47%,05.34% │ 10.80% │ 15.32% │ 13.24% │ 05.72%,06.53% │ 12.97% │ 15.37% │ 09.81% │ 04.91%,←006.93% │ →000.92% │ ←004.18% │ →001.13% │ ←000.79%,24.47%,65.24%,10.29%,→018.51% │ →004.61% │ ←173.76%,50.38%,49.62%,50.42%,49.58%,29202852493.16,28767861319.60,8708647596,8564362857,6713993549,1530507205,1511272153,3569446371,3524459735
bpmu_,dneal,_vzyw,_cofk,risth,_gjqx,htsirlaend,1146.749523,17.95%,←000.88%,37.62%,→001.71%,59282415768.86,→001.65%,→002.28%,1.73,→000.43%,1.73,1.74,07.45% │ 09.75% │ 10.90% │ 13.04% │ 08.45%,08.67% │ 13.13% │ 11.18% │ 09.80% │ 07.63%,05.44% │ 10.71% │ 14.70% │ 12.75% │ 05.96%,06.53% │ 12.97% │ 14.24% │ 11.08% │ 05.62%,→002.43% │ →000.55% │ →002.53% │ →000.69% │ →002.51%,27.34%,63.11%,09.55%,→031.07% │ ←002.81% │ ←106.76%,49.58%,50.42%,49.57%,50.43%,29395138090.62,29887277678.24,8561932755,8711077698,6497931896,1556757803,1543164022,3612785370,3697182389
_bmuy,lnead,vwkfz,_cspj,ritoh,_gxq_,lneadritoh,1146.549586,17.64%,→000.62%,38.89%,←001.43%,58016255708.97,←001.10%,←000.72%,1.70,→000.49%,1.69,1.70,06.92% │ 10.02% │ 11.76% │ 12.78% │ 08.80%,08.84% │ 12.93% │ 11.35% │ 10.14% │ 06.47%,05.34% │ 10.80% │ 15.32% │ 13.24% │ 05.66%,06.53% │ 12.97% │ 15.43% │ 09.81% │ 04.91%,←006.93% │ →001.19% │ ←003.61% │ →001.16% │ →000.45%,24.49%,65.28%,10.23%,→018.78% │ →004.56% │ ←164.05%,50.27%,49.73%,50.35%,49.65%,29166744471.01,28849511237.96,8697764303,8575246150,6717747573,1518540122,1528024788,3557758626,3532393456
xzuly,saerd,_wkg_,pmhbq,citon,_fvj_,noticdreas,1144.508822,18.14%,→000.18%,37.96%,←002.42%,57157826769.77,→001.25%,←000.51%,1.72,→001.35%,1.71,1.74,08.40% │ 09.56% │ 10.92% │ 12.45% │ 08.36%,07.89% │ 12.21% │ 11.29% │ 09.84% │ 09.08%,06.64% │ 10.09% │ 15.49% │ 12.85% │ 05.53%,05.47% │ 12.38% │ 14.55% │ 09.41% │ 07.59%,→007.45% │ →002.89% │ →003.31% │ ←001.91% │ ←006.00%,26.66%,63.49%,09.85%,→017.43% │ ←002.13% │ ←029.07%,49.69%,50.31%,50.60%,49.40%,28399720493.70,28758106276.07,8739633402,8533377051,6557000664,1565355813,1568206743,3634646049,3616252942
bpum_,lnead,_vzfy,_cowk,rtsih,_gxqj,histrdaenl,1144.286521,17.90%,→000.97%,38.45%,←000.25%,58620227147.19,←000.57%,←000.81%,1.71,←000.40%,1.71,1.71,08.08% │ 09.69% │ 11.27% │ 12.60% │ 08.51%,08.67% │ 12.98% │ 11.45% │ 09.20% │ 07.56%,05.89% │ 10.71% │ 14.88% │ 13.06% │ 05.53%,06.53% │ 14.17% │ 14.20% │ 09.38% │ 05.66%,←006.99% │ ←005.25% │ →001.61% │ →002.94% │ →001.87%,26.89%,63.01%,10.10%,→026.62% │ ←001.57% │ ←126.79%,50.14%,49.86%,50.06%,49.94%,29393135033.29,29227092113.90,8647455288,8625555165,6641141050,1538176682,1553215364,3597906958,3568851647
xzuly,saerd,_gkw_,pmhbq,citon,_fvj_,noticdreas,1144.245921,18.14%,→000.18%,37.96%,←002.42%,57144342329.37,→001.29%,←000.51%,1.72,→001.35%,1.71,1.74,08.41% │ 10.01% │ 10.96% │ 11.93% │ 08.37%,07.89% │ 12.22% │ 11.29% │ 09.84% │ 09.08%,06.64% │ 10.45% │ 15.49% │ 12.49% │ 05.53%,05.47% │ 12.38% │ 14.55% │ 09.41% │ 07.59%,→007.39% │ ←001.74% │ →002.99% │ →002.35% │ ←006.00%,26.68%,63.40%,09.92%,→017.30% │ ←001.79% │ ←030.54%,49.67%,50.33%,50.60%,49.40%,28386236053.30,28758106276.07,8739633402,8533377051,6557000664,1565355813,1568206743,3634646049,3616252942
xzudw,saerl,_ykg_,mphbq,citon,_fvj_,noticlreas,1143.690561,18.13%,→000.35%,37.96%,←002.42%,57430617231.42,→001.55%,←000.51%,1.72,→001.35%,1.71,1.74,08.36% │ 09.95% │ 10.93% │ 11.88% │ 08.49%,08.70% │ 11.66% │ 11.18% │ 09.82% │ 09.03%,06.64% │ 10.10% │ 15.49% │ 12.40% │ 05.96%,05.93% │ 11.92% │ 14.55% │ 09.41% │ 07.59%,→007.44% │ ←001.32% │ →002.27% │ ←001.88% │ →002.31%,25.88%,63.92%,10.20%,→025.25% │ ←004.23% │ ←038.24%,49.61%,50.39%,50.60%,49.40%,28491690118.68,28938927112.74,8739633402,8533377051,6557000664,1562684296,1568206743,3634646049,3616252942
bpum_,dneal,_vzfy,_cswk,rtioh,_gjxq,hoitrlaend,1142.350393,17.94%,→001.49%,38.45%,←000.25%,58879438926.04,←000.55%,←000.81%,1.71,←000.40%,1.71,1.71,07.48% │ 09.64% │ 11.24% │ 12.76% │ 09.02%,08.53% │ 12.89% │ 11.64% │ 09.42% │ 07.39%,05.44% │ 10.71% │ 14.88% │ 13.06% │ 05.97%,06.53% │ 14.17% │ 14.26% │ 09.44% │ 05.53%,←001.22% │ ←002.39% │ →003.46% │ →000.99% │ ←005.73%,25.11%,64.91%,09.98%,→017.89% │ →004.02% │ ←138.00%,50.14%,49.86%,50.06%,49.94%,29520521267.94,29358917658.10,8647455288,8625555165,6641141050,1538176682,1561414088,3597906958,3568851647
xykgw,saerl,_zud_,mphbq,citon,_fvj_,noticlreas,1142.268743,18.14%,→000.23%,37.96%,←002.42%,57603773802.47,→000.95%,←000.51%,1.72,→001.35%,1.71,1.74,08.44% │ 09.90% │ 11.31% │ 11.62% │ 08.50%,08.67% │ 11.63% │ 11.15% │ 09.79% │ 09.01%,06.64% │ 10.10% │ 15.49% │ 12.40% │ 05.96%,05.93% │ 11.92% │ 14.55% │ 09.41% │ 07.59%,→006.36% │ ←001.09% │ ←001.49% │ →000.02% │ →002.00%,23.59%,63.91%,12.50%,→040.19% │ ←004.79% │ ←092.89%,49.76%,50.24%,50.60%,49.40%,28664846689.73,28938927112.74,8739633402,8533377051,6557000664,1564571446,1568206743,3634646049,3616252942
xjuly,saerd,_wkg_,pmhbq,citon,_fvz_,noticdreas,1141.936592,18.13%,←000.02%,37.91%,←002.83%,57134892808.93,→000.63%,←000.81%,1.72,→001.43%,1.71,1.74,08.40% │ 09.69% │ 10.93% │ 12.45% │ 08.37%,07.89% │ 12.23% │ 11.30% │ 09.66% │ 09.08%,06.64% │ 10.19% │ 15.49% │ 12.85% │ 05.53%,05.47% │ 12.38% │ 14.55% │ 09.31% │ 07.59%,→007.45% │ ←000.31% │ →003.27% │ ←001.86% │ ←006.00%,26.79%,63.47%,09.73%,→016.62% │ ←002.36% │ ←032.80%,49.84%,50.16%,50.70%,49.30%,28477469372.32,28657423436.61,8757158270,8515852183,6548326911,1565887559,1565601261,3644408990,3615163754
xzudy,saerl,_wkg_,mphbq,citon,_fvj_,noticlreas,1140.937684,18.09%,→000.76%,37.96%,←002.42%,57423659703.03,→001.57%,←000.51%,1.72,→001.35%,1.71,1.74,08.36% │ 09.53% │ 10.85% │ 11.87% │ 08.98%,08.70% │ 11.66% │ 11.18% │ 09.82% │ 09.04%,06.64% │ 10.09% │ 15.49% │ 12.40% │ 05.97%,05.93% │ 11.92% │ 14.55% │ 09.41% │ 07.59%,→007.46% │ →002.90% │ →002.94% │ ←001.81% │ ←003.29%,26.36%,63.83%,09.81%,→022.00% │ ←003.90% │ ←029.08%,49.60%,50.40%,50.60%,49.40%,28484732590.29,28938927112.74,8739633402,8533377051,6557000664,1556305214,1568206743,3634646049,3616252942
xjguw,saerl,_kyc_,pmhbq,diton,_fvz_,notidlreas,1139.292908,17.25%,→000.07%,38.89%,←000.82%,56851944796.45,→001.13%,←002.78%,1.70,←001.35%,1.71,1.68,08.48% │ 08.89% │ 11.28% │ 12.36% │ 08.70%,08.74% │ 12.47% │ 10.64% │ 09.29% │ 09.13%,06.64% │ 09.25% │ 15.72% │ 12.64% │ 05.96%,05.97% │ 12.38% │ 14.55% │ 09.31% │ 07.59%,→007.16% │ →004.35% │ ←006.04% │ →000.92% │ →000.46%,23.27%,64.97%,11.77%,→037.50% │ ←004.62% │ ←079.08%,49.72%,50.28%,50.20%,49.80%,28264208404.26,28587736392.19,8671621165,8601389288,6718071139,1489145777,1490192572,3593576172,3496252344
jxguw,saerl,_kyc_,pmhbq,diton,_fvz_,notidlreas,1138.770869,17.25%,→000.07%,38.89%,←000.82%,56878498114.89,→001.04%,←002.78%,1.70,←001.35%,1.71,1.68,08.46% │ 08.90% │ 11.29% │ 12.38% │ 08.70%,08.74% │ 12.47% │ 10.64% │ 09.29% │ 09.13%,06.68% │ 09.21% │ 15.72% │ 12.64% │ 05.96%,05.97% │ 12.38% │ 14.55% │ 09.31% │ 07.59%,→007.30% │ →004.19% │ ←006.16% │ →000.65% │ →000.46%,23.28%,64.96%,11.75%,→037.33% │ ←004.71% │ ←078.95%,49.74%,50.26%,50.20%,49.80%,28290761722.70,28587736392.19,8671621165,8601389288,6718071139,1489145777,1490192572,3593576172,3496252344
jzguw,saerl,_kyc_,pmhbq,diton,_fvx_,notidlreas,1137.499085,17.23%,→001.95%,38.94%,←000.56%,56912069840.33,→001.44%,←002.22%,1.69,←001.14%,1.70,1.69,08.46% │ 08.80% │ 11.32% │ 12.37% │ 08.70%,08.77% │ 12.46% │ 10.66% │ 09.34% │ 09.12%,06.68% │ 09.15% │ 15.72% │ 12.64% │ 05.96%,05.97% │ 12.38% │ 14.55% │ 09.37% │ 07.59%,→007.30% │ →005.81% │ ←006.16% │ →000.78% │ →000.86%,23.20%,65.00%,11.81%,→038.22% │ ←004.75% │ ←075.91%,49.64%,50.36%,50.14%,49.86%,28249808419.61,28662261420.72,8660737872,8612272581,6725986103,1473496173,1502785483,3579807957,3502105595
bpscx,liath,___gj,zufkq,dneor,wmvy_,liathdneor,1134.741902,18.86%,→001.19%,36.90%,→001.54%,58755884251.37,←000.10%,→002.81%,1.76,→000.98%,1.75,1.76,08.13% │ 09.48% │ 11.92% │ 12.72% │ 07.78%,08.20% │ 12.27% │ 11.55% │ 09.76% │ 08.20%,05.89% │ 09.73% │ 14.72% │ 14.17% │ 05.10%,05.64% │ 12.87% │ 15.23% │ 10.01% │ 06.63%,→000.89% │ →002.87% │ ←003.22% │ ←003.69% │ →005.13%,23.42%,64.67%,11.91%,←118.66% │ →005.83% │ →072.19%,50.03%,49.97%,49.61%,50.39%,29392859076.67,29363025174.70,8569589272,8703421181,6373979145,1619092599,1638513644,3664004311,3769916199
bpscx,liath,___gj,qufkz,dneor,ymvw_,liathdneor,1134.420380,18.86%,→001.19%,36.90%,→001.54%,58713538023.98,←000.25%,→002.81%,1.76,→000.98%,1.75,1.76,08.13% │ 09.49% │ 11.93% │ 12.73% │ 07.78%,08.27% │ 12.28% │ 11.52% │ 09.62% │ 08.25%,05.89% │ 09.73% │ 14.72% │ 14.17% │ 05.10%,05.63% │ 12.87% │ 15.23% │ 10.00% │ 06.66%,→001.39% │ →001.37% │ ←003.55% │ ←003.67% │ →005.93%,23.47%,64.65%,11.88%,←117.85% │ →005.66% │ →072.08%,50.06%,49.94%,49.61%,50.39%,29392859076.67,29320678947.31,8569589272,8703421181,6373979145,1619092599,1638513644,3664004311,3769916199
bpscx,liath,___gj,qufkz,dneor,wmvy_,liathdneor,1134.184887,18.86%,→001.19%,36.90%,→001.54%,58782404843.66,←000.01%,→002.81%,1.76,→000.98%,1.75,1.76,08.12% │ 09.48% │ 11.92% │ 12.72% │ 07.77%,08.15% │ 12.29% │ 11.56% │ 09.76% │ 08.24%,05.89% │ 09.73% │ 14.72% │ 14.17% │ 05.10%,05.61% │ 12.87% │ 15.23% │ 10.01% │ 06.66%,→001.39% │ →002.91% │ ←003.08% │ ←003.47% │ →004.65%,23.44%,64.66%,11.91%,←117.90% │ →005.89% │ →072.19%,50.00%,50.00%,49.61%,50.39%,29392859076.67,29389545766.99,8569589272,8703421181,6373979145,1619092599,1638513644,3664004311,3769916199
jpuby,saerd,___hz,gmlkq,citon,xwfv_,saerdciton,1131.331309,17.65%,←001.54%,38.61%,←001.31%,57570532931.32,→001.49%,←000.02%,1.70,→000.90%,1.70,1.71,08.23% │ 09.93% │ 11.21% │ 11.95% │ 08.30%,08.47% │ 11.75% │ 11.24% │ 09.83% │ 09.10%,06.68% │ 10.42% │ 14.75% │ 12.83% │ 05.66%,05.57% │ 11.88% │ 15.25% │ 09.38% │ 07.59%,→009.54% │ ←001.07% │ →000.21% │ ←001.70% │ →001.95%,23.39%,64.38%,12.23%,→012.38% │ ←005.61% │ →014.61%,49.62%,50.38%,50.33%,49.67%,28568876933.63,29001655997.69,8692782844,8580227609,6668594052,1535682672,1512450423,3570085086,3569220517
jpuby,saerd,___hz,gmlvq,citon,xwfk_,saerdciton,1131.247297,17.66%,←001.35%,38.61%,←001.31%,57548346566.12,→001.42%,←000.02%,1.70,→000.90%,1.70,1.71,08.23% │ 09.94% │ 11.22% │ 11.95% │ 08.30%,08.47% │ 11.72% │ 11.25% │ 09.81% │ 09.11%,06.68% │ 10.42% │ 14.75% │ 12.83% │ 05.66%,05.57% │ 11.88% │ 15.25% │ 09.38% │ 07.59%,→009.62% │ ←001.30% │ →000.29% │ ←002.00% │ →001.96%,23.78%,64.37%,11.84%,→014.98% │ ←005.71% │ →009.27%,49.64%,50.36%,50.33%,49.67%,28568876933.63,28979469632.49,8692782844,8580227609,6668594052,1535682672,1515221667,3570085086,3569220517
bpscx,laith,___gj,zufkq,dneor,wmvy_,laithdneor,1130.556857,18.86%,→001.19%,36.90%,→001.54%,58904946782.13,←000.61%,→002.81%,1.76,→000.98%,1.75,1.76,08.13% │ 10.34% │ 11.13% │ 12.78% │ 07.76%,08.17% │ 12.24% │ 11.52% │ 09.74% │ 08.18%,05.89% │ 10.42% │ 14.03% │ 14.17% │ 05.10%,05.64% │ 12.87% │ 15.23% │ 10.01% │ 06.63%,→000.55% │ ←006.19% │ →003.34% │ ←004.47% │ →005.09%,23.36%,64.76%,11.88%,←118.63% │ →005.06% │ →072.22%,50.15%,49.85%,49.61%,50.39%,29541921607.43,29363025174.70,8569589272,8703421181,6373979145,1619092599,1638513644,3664004311,3769916199
xzugy,raesl,_wkd_,mphbq,citon,_fvj_,noticlsear,1130.175021,18.14%,→000.17%,37.96%,←002.42%,57949332109.18,←000.25%,←000.51%,1.72,→001.35%,1.71,1.74,08.43% │ 09.68% │ 11.26% │ 11.80% │ 08.90%,08.62% │ 11.56% │ 11.08% │ 09.73% │ 08.95%,06.72% │ 10.09% │ 15.49% │ 12.32% │ 05.97%,05.93% │ 11.92% │ 14.55% │ 09.41% │ 07.59%,→005.88% │ →000.56% │ ←001.58% │ ←002.12% │ ←003.29%,23.61%,64.58%,11.82%,→039.15% │ ←008.18% │ ←078.51%,50.06%,49.94%,50.60%,49.40%,29010404996.44,28938927112.74,8739633402,8533377051,6557000664,1565613306,1568206743,3634646049,3616252942
bpscx,laith,___gj,qufkz,dneor,wmvy_,laithdneor,1130.122809,18.86%,→001.19%,36.90%,→001.54%,58931467374.42,←000.52%,→002.81%,1.76,→000.98%,1.75,1.76,08.13% │ 10.34% │ 11.13% │ 12.78% │ 07.76%,08.13% │ 12.26% │ 11.53% │ 09.74% │ 08.22%,05.89% │ 10.42% │ 14.03% │ 14.17% │ 05.10%,05.61% │ 12.87% │ 15.23% │ 10.01% │ 06.66%,→001.05% │ ←006.14% │ →003.47% │ ←004.25% │ →004.60%,23.38%,64.75%,11.87%,←117.88% │ →005.11% │ →072.22%,50.13%,49.87%,49.61%,50.39%,29541921607.43,29389545766.99,8569589272,8703421181,6373979145,1619092599,1638513644,3664004311,3769916199
xpuby,saerd,___hz,gmlvq,citon,jwfk_,saerdciton,1128.895096,17.74%,←002.27%,38.57%,←001.16%,57520509976.85,→001.70%,←000.27%,1.71,→000.62%,1.70,1.71,08.25% │ 09.93% │ 11.12% │ 11.96% │ 08.31%,08.51% │ 11.70% │ 11.21% │ 09.89% │ 09.11%,06.64% │ 10.42% │ 14.75% │ 12.83% │ 05.66%,05.61% │ 11.88% │ 15.25% │ 09.38% │ 07.59%,→009.51% │ ←000.47% │ →000.77% │ ←002.19% │ →002.41%,23.78%,64.32%,11.90%,→015.08% │ ←005.45% │ →009.96%,49.57%,50.43%,50.29%,49.71%,28514064549.91,29006445426.94,8686141269,8586869184,6661715351,1548871293,1514545116,3577909105,3568275199
_mcup,lnead,wqkjz,bys__,hitor,xfvg_,lneadhitor,1128.773281,17.48%,←000.40%,39.19%,→001.70%,58051252789.72,→001.74%,←001.29%,1.69,←002.08%,1.71,1.67,07.81% │ 09.29% │ 12.15% │ 11.12% │ 09.19%,09.46% │ 11.33% │ 12.08% │ 09.70% │ 07.88%,05.96% │ 10.19% │ 16.04% │ 11.28% │ 06.10%,06.49% │ 11.48% │ 16.32% │ 09.61% │ 06.53%,→000.89% │ →004.14% │ ←000.56% │ →001.78% │ →002.87%,24.60%,64.36%,11.03%,←021.27% │ →001.87% │ →038.54%,49.56%,50.44%,49.57%,50.43%,28771122597.34,29280130192.38,8562539341,8710471112,6769597180,1512493014,1506422747,3541675296,3496627179
_mcup,lnead,wxjkz,bgr__,hitos,qfvy_,lneadhitos,1128.460810,17.86%,→002.28%,39.16%,→001.34%,57731424649.06,→000.76%,←002.19%,1.69,←002.45%,1.71,1.67,07.85% │ 09.46% │ 11.39% │ 11.84% │ 09.28%,09.38% │ 11.47% │ 12.25% │ 09.53% │ 07.56%,05.96% │ 10.28% │ 15.53% │ 11.80% │ 06.10%,06.40% │ 11.82% │ 16.40% │ 09.26% │ 06.45%,←003.74% │ →000.71% │ →007.06% │ ←003.20% │ →001.06%,25.13%,63.98%,10.89%,←016.48% │ ←000.05% │ →035.00%,49.81%,50.19%,49.66%,50.34%,28755440611.82,28975984037.24,8578448966,8694561487,6764891214,1524391544,1560011604,3559708027,3483300414
_mcup,lnead,wjkqz,bys__,hitor,xfvg_,lneadhitor,1128.244130,17.48%,←000.40%,39.19%,→001.70%,58056961251.26,→001.72%,←001.29%,1.69,←002.08%,1.71,1.67,07.81% │ 09.45% │ 12.15% │ 10.97% │ 09.19%,09.46% │ 11.32% │ 12.08% │ 09.69% │ 07.88%,05.96% │ 10.32% │ 16.04% │ 11.15% │ 06.10%,06.49% │ 11.48% │ 16.32% │ 09.61% │ 06.53%,→000.89% │ →002.52% │ ←000.60% │ →003.13% │ →002.87%,24.61%,64.36%,11.03%,←021.30% │ →001.86% │ →038.48%,49.57%,50.43%,49.57%,50.43%,28776831058.88,29280130192.38,8562539341,8710471112,6769597180,1512493014,1506422747,3541675296,3496627179
xzuly,raesd,_wkg_,pmhbq,citon,_fvj_,noticdsear,1128.129835,18.14%,→000.18%,37.96%,←002.42%,57973935707.27,←001.59%,←000.51%,1.72,→001.35%,1.71,1.74,08.41% │ 09.65% │ 11.36% │ 12.72% │ 08.25%,07.78% │ 12.04% │ 11.13% │ 09.70% │ 08.95%,06.72% │ 10.09% │ 15.49% │ 12.76% │ 05.53%,05.47% │ 12.38% │ 14.55% │ 09.41% │ 07.59%,→006.04% │ →000.50% │ ←002.07% │ ←005.62% │ ←006.07%,26.24%,64.03%,09.74%,→017.74% │ ←006.74% │ ←029.63%,50.39%,49.61%,50.60%,49.40%,29215829431.20,28758106276.07,8739633402,8533377051,6557000664,1565355813,1568206743,3634646049,3616252942
bpscj,laith,___gx,zufkq,dneor,wmvy_,laithdneor,1128.077350,18.94%,→000.30%,36.90%,→001.54%,58916641647.83,←000.65%,→002.81%,1.76,→000.98%,1.75,1.76,08.13% │ 10.36% │ 11.13% │ 12.79% │ 07.75%,08.17% │ 12.24% │ 11.52% │ 09.74% │ 08.18%,05.89% │ 10.42% │ 14.03% │ 14.17% │ 05.10%,05.64% │ 12.87% │ 15.23% │ 10.01% │ 06.63%,→000.55% │ ←006.41% │ →003.35% │ ←004.51% │ →005.16%,23.44%,64.75%,11.81%,←119.71% │ →005.05% │ →072.89%,50.16%,49.84%,49.61%,50.39%,29553616473.13,29363025174.70,8569589272,8703421181,6373979145,1633647797,1638513644,3664004311,3769916199
xzuly,raesd,_gkw_,pmhbq,citon,_fvj_,noticdsear,1127.878351,18.14%,→000.18%,37.96%,←002.42%,58029223747.85,←001.78%,←000.51%,1.72,→001.35%,1.71,1.74,08.47% │ 10.14% │ 11.39% │ 12.20% │ 08.24%,07.77% │ 12.03% │ 11.12% │ 09.69% │ 08.94%,06.72% │ 10.45% │ 15.49% │ 12.41% │ 05.53%,05.47% │ 12.38% │ 14.55% │ 09.41% │ 07.59%,→005.23% │ ←004.63% │ ←002.38% │ ←001.38% │ ←006.06%,26.23%,63.94%,09.83%,→017.61% │ ←006.65% │ ←032.09%,50.44%,49.56%,50.60%,49.40%,29271117471.78,28758106276.07,8739633402,8533377051,6557000664,1565355813,1568206743,3634646049,3616252942
xwugy,raesl,_zkd_,mphbq,citon,_fvj_,noticlsear,1127.824915,18.17%,←000.11%,37.96%,←002.42%,57907595566.43,←000.10%,←000.51%,1.72,→001.35%,1.71,1.74,08.43% │ 09.58% │ 11.31% │ 11.80% │ 08.91%,08.62% │ 11.56% │ 11.09% │ 09.74% │ 08.96%,06.72% │ 10.09% │ 15.49% │ 12.32% │ 05.97%,05.93% │ 11.92% │ 14.55% │ 09.41% │ 07.59%,→005.94% │ →001.63% │ ←002.00% │ ←002.06% │ ←003.28%,25.44%,64.64%,09.92%,→026.76% │ ←008.23% │ ←033.59%,50.03%,49.97%,50.60%,49.40%,28968668453.69,28938927112.74,8739633402,8533377051,6557000664,1569861652,1568206743,3634646049,3616252942
_mcup,lnead,wxjkz,byr__,hitos,qfvg_,lneadhitos,1127.720960,17.65%,←000.00%,39.16%,→001.34%,57721180280.86,→000.73%,←002.19%,1.69,←002.45%,1.71,1.67,07.85% │ 09.47% │ 11.39% │ 11.84% │ 09.28%,09.36% │ 11.20% │ 12.40% │ 09.67% │ 07.56%,05.96% │ 10.28% │ 15.53% │ 11.80% │ 06.10%,06.40% │ 11.48% │ 16.40% │ 09.61% │ 06.45%,←003.85% │ →002.08% │ →008.13% │ ←005.72% │ →000.93%,25.02%,63.96%,11.02%,←017.62% │ ←000.17% │ →036.29%,49.82%,50.18%,49.66%,50.34%,28755440611.82,28965739669.04,8578448966,8694561487,6764891214,1524391544,1524377398,3559708027,3483300414
